"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2010-06-07T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0026,5","00152,5,M,N","009656,5,N,5","+0172,5","+0144,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00152,5,99,9",,,,"4,99,1,+00152,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,"05,5",,,,,,,,,,,"MET10606/06/10 19:53:02 METAR KLAX 070353Z 24005KT 6SM HZ OVC005 17/14 A2996 RMK AO2 SLP143 VIS SW-W 2 T01720144",
"72295023174","2010-06-07T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","00183,5,M,N","011265,5,N,5","+0172,5","+0144,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00183,5,99,9",,,,"4,99,1,+00183,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET10306/06/10 20:53:02 METAR KLAX 070453Z 26005KT 7SM OVC006 17/14 A2996 RMK AO2 SLP145 VIS SW-W 2 T01720144",
"72295023174","2010-06-07T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0015,5","00244,5,M,N","009656,5,N,5","+0172,5","+0144,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0189,1","999,N,+0167,1",,,,,,,,,,,"10149,5,10030,5","1,9,005,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET12906/06/10 21:53:01 METAR KLAX 070553Z 26003KT 6SM HZ OVC008 17/14 A2997 RMK AO2 SLP146 VIS SW-NW 1 1/2 T01720144 10189 20167 51005",
"72295023174","2010-06-07T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0015,1","99999,9,9,N","009000,1,N,1","+0172,1","+0144,1","10146,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00250,1,99,9,99,9","240,M,+0189,1","240,N,+0167,1",,,,,,,,,,,"99999,9,99999,9","1,1,005,1,+999,9",,,,,,"05,1",,,,,,,,,,,"SYN098AAXX  07064 72295 31359 82603 10172 20144 30093 40146 51005 705// 90553 333 10189 20167 555 90706;","Q01 100933APOSP "
"72295023174","2010-06-07T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0026,5","00244,5,M,N","011265,5,N,5","+0172,5","+0144,5","10144,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET09206/06/10 22:53:02 METAR KLAX 070653Z 28005KT 7SM OVC008 17/14 A2996 RMK AO2 SLP144 T01720144",
"72295023174","2010-06-07T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","00244,5,M,N","009656,5,N,5","+0172,5","+0144,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,"05,5",,,,,,,,,,,"MET10506/06/10 23:53:01 METAR KLAX 070753Z 27005KT 6SM HZ OVC008 17/14 A2996 RMK AO2 SLP142 T01720144 402110167",
"72295023174","2010-06-07T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,,,"08,5,24,5","01,5,24,5",,,,,,,,,,,,"240,M,+0211,5","240,N,+0167,5",,,,,,,,,"024,W,+0161,D,4","024,D,+0144,D,4",,,"10030,4,10146,4","10029,4,10139,4",,,,,,,,,"1,24,00805,280,1439,5","2,24,00671,270,1439,5","3,24,00295,999,9999,5","024,X,086,D,4","024,N,068,D,4","024,M,079,D,4","SOD77324 HR PRECIPITATION (IN):0.00  WEATHER(CODE):8,1  24 HR MAX TEMP (F):70 24 HR MAX TEMP TIME (LST):1129 24 HR MIN TEMP (F):62 24 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.615 MINIMUM SEA LEVEL PRESSURE:29.94 TIME OF OCCURRENCE:1821 PEAK WIND SPEED (MPH):18  PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):1439  FASTEST 2MIN SPEED (MPH):15 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1439 AVERAGE WIND SPEED (MPH):6.6  24 HR AVG TEMP (F):66 DEPART FROM NORMAL: +1  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:1   LATEST DAY MAX TEMP (0700-1900 LST):70  LATEST NIGHT MIN TEMP(1900-0800 LST):62 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2010-06-07T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0021,5","00244,5,M,N","009656,5,N,5","+0167,5","+0144,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5","8,9,007,9,+999,9",,,,,,"10,1",,,,,,,,,,,"MET10606/07/10 00:53:02 METAR KLAX 070853Z 24004KT 6SM BR OVC008 17/14 A2995 RMK AO2 SLP139 T01670144 58007 (GG)",
"72295023174","2010-06-07T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","170,5,N,0015,5","00244,5,M,N","009656,5,N,5","+0172,5","+0144,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,"05,5",,,,,,,,,,,"MET10006/07/10 01:53:02 METAR KLAX 070953Z 17003KT 6SM HZ OVC008 17/14 A2994 RMK AO2 SLP137 T01720144 (GG)",
"72295023174","2010-06-07T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","160,5,N,0015,5","00244,5,M,N","009656,5,N,5","+0167,5","+0144,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,"10,1",,,,,,,,,,,"MET10006/07/10 02:53:02 METAR KLAX 071053Z 16003KT 6SM BR OVC008 17/14 A2994 RMK AO2 SLP137 T01670144 (GG)",
"72295023174","2010-06-07T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00244,5,M,N","009656,5,N,5","+0172,5","+0144,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0167,1",,,,,,,,,,,"10142,5,10024,5","5,9,000,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET11806/07/10 03:53:02 METAR KLAX 071153Z 00000KT 6SM HZ OVC008 17/14 A2995 RMK AO2 SLP140 T01720144 10172 20167 55000 (GG)",
"72295023174","2010-06-07T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","99999,9,9,N","009000,1,N,1","+0172,1","+0144,1","10140,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00250,1,99,9,99,9","120,N,+0167,1","240,M,+0211,1",,,,,,,,,,,"99999,9,99999,9","5,1,000,1,+999,9",,,,,,"05,1",,,,,,,,,,,"SYN098AAXX  07124 72295 31359 80000 10172 20144 30087 40140 55000 705// 91153 333 10211 20167 555 90712;","Q01 100873APOSP "
"72295023174","2010-06-07T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00244,5,M,N","008047,5,N,5","+0172,5","+0144,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,"05,5",,,,,,,,,,,"MET10006/07/10 04:53:02 METAR KLAX 071253Z 00000KT 5SM HZ OVC008 17/14 A2995 RMK AO2 SLP142 T01720144 (GG)",
"72295023174","2010-06-07T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00244,5,M,N","006437,5,N,5","+0172,5","+0150,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,"10,1",,,,,,,,,,,"MET10006/07/10 05:53:02 METAR KLAX 071353Z 00000KT 4SM BR OVC008 17/15 A2998 RMK AO2 SLP149 T01720150 (GG)",
"72295023174","2010-06-07T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0015,5","00244,5,M,N","006437,5,N,5","+0172,5","+0144,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5","3,9,014,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET10606/07/10 06:53:02 METAR KLAX 071453Z 25003KT 4SM HZ OVC008 17/14 A2999 RMK AO2 SLP153 T01720144 53014 (GG)",
"72295023174","2010-06-07T15:20:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0021,5","00244,5,M,N","003219,5,N,5","+0170,5","+0140,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,"05,5",,,,,,,,,,,"MET08306/07/10 07:20:02 SPECI KLAX 071520Z 27004KT 2SM HZ OVC008 17/14 A2999 RMK AO2 (GG)",
"72295023174","2010-06-07T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0021,5","00244,5,M,N","003219,5,N,5","+0172,5","+0144,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,"05,5",,,,,,,,,,,"MET10006/07/10 07:53:02 METAR KLAX 071553Z 24004KT 2SM HZ OVC008 17/14 A3000 RMK AO2 SLP157 T01720144 (GG)",
"72295023174","2010-06-07T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","00183,5,M,N","003219,5,N,5","+0172,5","+0150,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00183,5,99,9","08,5,+00335,5,99,9",,,"3,99,1,+00183,5,9","4,99,1,+00335,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,"10,1",,,,,,,,,,,"MET12006/07/10 08:53:02 METAR KLAX 071653Z 27005KT 2SM BR BKN006 OVC011 17/15 A2999 RMK AO2 SLP155 VIS W 1 1/2 T01720150 (DMQ)",
"72295023174","2010-06-07T17:35:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0026,5","00396,5,M,N","004023,5,N,5","+0180,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00183,5,99,9","07,5,+00396,5,99,9",,,"2,99,1,+00183,5,9","3,99,1,+00396,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,"05,5",,,,,,,,,,,"MET11806/07/10 09:35:02 SPECI KLAX 071735Z 28005KT 2 1/2SM HZ SCT006 BKN013 18/15 A2999 RMK AO2 VIS W 1 1/2 ASOS VIS 5 (DMQ)",
"72295023174","2010-06-07T17:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","250,5,N,0041,5","00396,5,M,N","004828,5,N,5","+0180,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00183,5,99,9","07,5,+00396,5,99,9",,,"2,99,1,+00183,5,9","3,99,1,+00396,5,9",,,,,,,,,,,,,,,,"10156,5,10037,5",,,,,,,"05,5",,,,,,,,,,,"MET11906/07/10 09:51:02 SPECI KLAX 071751Z 25008KT 3SM HZ SCT006 BKN013 18/15 A2999 RMK AO2 VIS W 1 1/2 ASOS VIS 5 FIBI (DMQ)",
"72295023174","2010-06-07T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0036,5","00396,5,M,N","004828,5,N,5","+0183,5","+0150,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00183,5,99,9","07,5,+00396,5,99,9",,,"2,99,1,+00183,5,9","3,99,1,+00396,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0183,1","999,N,+0167,1",,,,,,,,,,,"10156,5,10037,5","0,9,001,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET14906/07/10 09:53:02 METAR KLAX 071753Z 26007KT 3SM HZ SCT006 BKN013 18/15 A2999 RMK AO2 SLP155 VIS W 1 1/2 ASOS VIS 5 T01830150 10183 20167 50001 (DMQ)",
"72295023174","2010-06-07T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0036,1","99999,9,9,N","004800,1,N,1","+0183,1","+0150,1","10155,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00150,1,99,9,99,9","120,M,+0183,1","240,N,+0167,1",,,,,,,,,,,"99999,9,99999,9","0,1,001,1,+999,9",,,,,,"05,1",,,,,,,,,,,"SYN098AAXX  07184 72295 31248 62607 10183 20150 30100 40155 50001 705// 91753 333 10183 20167 555 90718;","Q01 101003APOSP "
"72295023174","2010-06-07T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0036,5","00427,5,M,N","008047,5,N,5","+0194,5","+0150,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00244,5,99,9","07,5,+00427,5,99,9",,,"2,99,1,+00244,5,9","3,99,1,+00427,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,"05,5",,,,,,,,,,,"MET12006/07/10 10:53:02 METAR KLAX 071853Z 26007KT 5SM HZ SCT008 BKN014 19/15 A2999 RMK AO2 SLP155 VIS W 1 1/2 T01940150 (DMQ)",
"72295023174","2010-06-07T19:05:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0031,5","00457,5,M,N","009656,5,N,5","+0190,5","+0150,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00335,5,99,9","07,5,+00457,5,99,9",,,"2,99,1,+00335,5,9","3,99,1,+00457,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,"05,5",,,,,,,,,,,"MET09106/07/10 11:05:02 SPECI KLAX 071905Z 27006KT 6SM HZ SCT011 BKN015 19/15 A2999 RMK AO2 (DMQ)",
"72295023174","2010-06-07T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0046,5","00457,5,M,N","011265,5,N,5","+0206,5","+0144,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00396,5,99,9","07,5,+00457,5,99,9",,,"1,99,1,+00396,5,9","3,99,1,+00457,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,"0077,5",,,,,,,,"MET11806/07/10 11:53:02 METAR KLAX 071953Z 27009G15KT 7SM FEW013 BKN015 21/14 A2998 RMK AO2 SLP151 BKN V SCT T02060144 (DMQ)",
"72295023174","2010-06-07T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0057,5","00488,5,M,N","012875,5,N,5","+0206,5","+0144,5","10144,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00335,5,99,9","07,5,+00488,5,99,9",,,"1,99,1,+00335,5,9","3,99,1,+00488,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5","8,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET11106/07/10 12:53:02 METAR KLAX 072053Z 25011KT 8SM FEW011 BKN016 21/14 A2996 RMK AO2 SLP144 T02060144 58009 (DMQ)",
"72295023174","2010-06-07T21:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0057,5","00305,5,M,N","012875,5,N,5","+0200,5","+0140,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,"3,99,1,+00305,5,9",,,,,,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET08606/07/10 13:51:02 SPECI KLAX 072151Z 28011KT 8SM BKN010 20/14 A2996 RMK AO2 FIBI (DMQ)",
"72295023174","2010-06-07T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0057,5","00305,5,M,N","012875,5,N,5","+0200,5","+0144,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET09806/07/10 13:53:02 METAR KLAX 072153Z 27011KT 8SM BKN010 20/14 A2996 RMK AO2 SLP142 T02000144 (DMQ)",
"72295023174","2010-06-07T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0057,5","00305,5,M,N","014484,5,N,5","+0194,5","+0139,5","10138,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,"0088,5",,,,,,,,"MET10006/07/10 14:53:02 METAR KLAX 072253Z 28011G17KT 9SM BKN010 19/14 A2994 RMK AO2 SLP138 T01940139 (AR)",
"72295023174","2010-06-07T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0051,5","00305,5,M,N","016093,5,N,5","+0189,5","+0139,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0206,1","999,N,+0183,1",,,,,,,,,,,"10139,5,10020,5","8,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET11606/07/10 15:53:02 METAR KLAX 072353Z 27010KT 10SM BKN010 19/14 A2994 RMK AO2 SLP135 T01890139 10206 20183 58009 (AR)",
"72295023174","2010-06-08T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0051,1","99999,9,9,N","016000,1,N,1","+0189,1","+0139,1","10135,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0206,1","180,N,+0167,1",,,,,,,,,,,"99999,9,99999,9","8,1,009,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  08004 72295 32466 62710 10189 20139 30083 40135 58009 92353 333 10206 20167 555 90800;","Q01 100833APOSP "
"72295023174","2010-06-08T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0057,5","00305,5,M,N","016093,5,N,5","+0178,5","+0133,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,,"MET09306/07/10 16:53:02 METAR KLAX 080053Z 26011KT 10SM BKN010 18/13 A2993 RMK AO2 SLP132 T01780133",
"72295023174","2010-06-08T01:24:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0062,5","00244,5,M,N","016093,5,N,5","+0170,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,,"MET07606/07/10 17:24:02 SPECI KLAX 080124Z 27012KT 10SM OVC008 17/13 A2992 RMK AO2",
"72295023174","2010-06-08T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0046,5","00244,5,M,N","016093,5,N,5","+0172,5","+0133,5","10133,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,,"MET09306/07/10 17:53:01 METAR KLAX 080153Z 27009KT 10SM OVC008 17/13 A2993 RMK AO2 SLP133 T01720133",
"72295023174","2010-06-08T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","00244,5,M,N","016093,5,N,5","+0167,5","+0133,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00244,5,99,9",,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5","5,9,001,9,+999,9",,,,,,,,,,,,,,,,,"MET09906/07/10 18:53:02 METAR KLAX 080253Z 26010KT 10SM OVC008 17/13 A2993 RMK AO2 SLP135 T01670133 55001",
