"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","2001-05-31T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0026,5","00183,5,M,N","004800,5,N,1","+0167,5","+0150,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00183,5,9","4,99,5,+00305,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0211,1","999,N,+0161,1",,,,,,,"10142,5,99999,9",,,,,,"10,1","45,5",,,,,,,"MET089KLAX 310750Z VRB05KT 3SM BR BKN006 OVC010 17/15 A2995 RMK AO2 SLP140 T01670150 402110161;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2001-05-31T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,6",,,,,,,,,,,,,,,,,,"MW,01,FG  ,5","MW,13,BR  ,1","MW,08,HZ  ,5",,,,,,,,,,"0000,5","000,5",,,,"240,M,+0211,5","240,N,+0161,5",,,,,,,,,"10007,9,99999,4",,,,,,,,,"1,24,00939,260,1413,5","2,24,00715,250,1426,5","3,24,00340,999,9999,5","SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 7024 HR MAX TEMP TIME (LST):1247 24 HR MIN TEMP (F): 6124 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:29.55  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1413  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1426 AVERAGE WIND SPEED (MPH): 7.6 24 HR AVG TEMP (F):66 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01  0.007AAP092"
"72295023174","2001-05-31T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","00183,5,M,N","004800,5,N,1","+0161,5","+0150,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00183,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,5,99999,9","8,1,013,1,+999,9",,,,,"10,1","45,5",,,,,,,"MET078KLAX 310850Z 00000KT 3SM BR OVC006 16/15 A2994 RMK AO2 SLP134 T01610150 58013;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2001-05-31T09:02:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","999,9,9,9999,9","00180,1,9,N","004023,1,N,1","+0160,1","+0150,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00180,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,"10135,1,99999,9",,,,,,"10,1",,,,,,,,"MET059KLAX 310902Z 00000KT 2 1/2SM BR OVC006 16/15 A2993 RMK AO2;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0015,5","00183,5,M,N","004000,5,N,1","+0161,5","+0150,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00183,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9",,,,,,"10,1","45,5",,,,,,,"MET076KLAX 310950Z 23003KT 2 1/2SM BR OVC006 16/15 A2992 RMK AO2 SLP128 T01610150;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2001-05-31T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","220,5,N,0021,5","00183,5,M,N","003200,5,N,1","+0161,5","+0150,5","10129,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00183,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9",,,,,,"10,1","45,5",,,,,,,"MET072KLAX 311050Z 22004KT 2SM BR OVC006 16/15 A2992 RMK AO2 SLP129 T01610150;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2001-05-31T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T11:17:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","230,1,N,0021,1","00120,1,9,N","003218,1,N,1","+0160,1","+0150,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00120,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,1,99999,9",,,,,,"10,1",,,,,,,,"MET055KLAX 311117Z 23004KT 2SM BR OVC004 16/15 A2992 RMK AO2;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T11:30:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,9,9999,9","00030,1,C,N","001609,1,N,1","+0160,1","+0150,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00120,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,1,99999,9",,,,,,"10,1",,,,,,,,"MET085KLAX 311130Z 00000KT 1SM R24R/5500VP6000FT BR OVC004 16/15 A2992 RMK AO2 CIG 001V005;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T11:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","270,1,N,0026,1","00060,1,9,N","000805,1,N,1","+0160,1","+0160,1","10132,1",,,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00060,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0167,1","999,N,+0156,1",,,,,,,"10132,1,99999,9","5,1,004,1,+999,9",,,,,"44,1",,,,,,,,"MET110KLAX 311150Z 27005KT 1/2SM R24R/4000VP6000FT FG OVC002 16/16 A2992 RMK AO2 SLP132 T01560156 10167 20156 55004;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","270,5,N,0026,5","00061,5,M,N","000800,5,N,1","+0156,5","+0156,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00061,5,9",,,,"08,99,1,99,9,99,9,00075,1,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","999,M,+0211,1","120,N,+0156,1",,,,,,,"10132,5,10093,1","5,1,004,1,+999,9",,,,,"41,1","45,5",,,,,,,"SYN098AAXX  31124 72295 31108 82705 10156 20156 30093 40132 55004 741// 91150 333 10211 20156 555 93112;","Q01  00002PRCP99Q02  00003PRCP99N01 00070JPWTH 0"
"72295023174","2001-05-31T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","290,5,N,0026,5","00061,5,M,N","000800,5,N,1","+0156,5","+0156,5","10131,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00061,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9",,,,,,"44,1","45,5",,,,,,,"MET091KLAX 311250Z 29005KT 1/2SM R24R/2200V3500FT FG OVC002 16/16 A2992 RMK AO2 SLP131 T01560156;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2001-05-31T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0000,02,015,0000,02,008","0060,0888,9,0638,9","0060,0007,9,0321,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T13:15:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","270,1,N,0026,1","00060,1,9,N","000402,1,N,1","+0160,1","+0160,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00060,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10135,1,99999,9",,,,,,"44,1",,,,,,,,"MET074KLAX 311315Z 27005KT 1/4SM R24R/2800V5500FT FG OVC002 16/16 A2993 RMK AO2;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0021,5","00061,5,M,N","000400,5,N,1","+0156,5","+0156,5","10133,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"5,99,5,+00061,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,,"10135,5,99999,9",,,,,,"45,5",,,,,,,,"MET092KLAX 311350Z 26004KT 1/4SM R24R/3500V6000FT FG VV002 16/16 A2993 RMK AO2 SLP133 T01560156 $;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2001-05-31T14:09:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","240,1,N,0015,1","00015,1,C,N","000805,1,N,1","+0160,1","+0160,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"5,99,1,+00015,1,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,"0060,0021,02,008,0000,02,015,0021,02,008","0060,0819,9,0688,9","0060,0186,9,1329,9",,,,,,,,,"10135,1,99999,9",,,,,,"45,1",,,,,,,,"MET076KLAX 311409Z 24003KT 1/2SM R24R/5000VP6000FT FG VV003 16/16 A2993 RMK AO2 $;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T14:42:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,1,N,0015,1","00015,1,C,N","002816,1,N,1","+0160,1","+0160,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"5,99,1,+00015,1,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,,"10135,1,99999,9",,,,,,"10,1",,,,,,,,"MET088KLAX 311442Z 25003KT 1SM R24R/5500VP6000FT BR VV003 16/16 A2993 RMK AO2 VIS 3/4V1 1/4 $;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0021,5","00091,5,M,N","001600,5,N,1","+0161,5","+0156,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"5,99,5,+00091,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,,"10135,5,99999,9","3,1,003,1,+999,9",,,,,"10,1","45,5",,,,,,,"MET111KLAX 311450Z 23004KT 1SM R24R/4500VP6000FT BR VV003 16/16 A2993 RMK AO2 SLP134 VIS 3/4V1 1/4 T01610156 53003 $;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2001-05-31T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0106,02,008,0005,02,015,0104,02,008","0060,0702,9,0763,9","0060,0450,9,1329,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T15:19:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,1,N,0026,1","00015,1,C,N","002816,1,N,1","+0170,1","+0160,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"99,U,1829,9",,"5,99,1,+00015,1,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,,"10135,1,99999,9",,,,,,"10,1",,,,,,,,"MET089SPECI KLAX 311519Z 25005KT 1SM R24R/P6000FT BR VV005 17/16 A2993 RMK AO2 VIS 3/4V1 1/4 $;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","010,5,N,0026,5","00152,5,M,N","001600,5,N,1","+0172,5","+0156,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"99,U,1829,9",,"5,99,5,+00152,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9",,,,,,"10,1","45,5",,,,,,,"MET113KLAX 311550Z 01005KT 1SM R24R/P6000FT BR VV005 17/16 A2992 RMK AO2 SLP132 VIS 3/4V1 1/4 VIS SE 1 1/2 T01720156 $;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2001-05-31T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0247,02,008,0035,02,015,0228,02,008","0060,0579,9,0836,9","0060,0704,9,1329,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T16:42:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","240,1,N,0021,1","00180,1,9,N","003218,1,N,1","+0180,1","+0160,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00180,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10129,1,99999,9",,,,,,"10,1",,,,,,,,"MET083SPECI KLAX 311642Z 24004KT 2SM BR OVC006 18/16 A2991 RMK AO2 VIS SE 2 1/2 SW 1 1/4;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0026,5","00183,5,M,N","003200,5,N,1","+0178,5","+0156,5","10126,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00183,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10129,5,99999,9",,,,,,"10,1","45,5",,,,,,,"MET094KLAX 311650Z 24005KT 2SM BR OVC006 18/16 A2991 RMK AO2 SLP126 VIS SE 2 1/2 SW 1 1/4 T01780156;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2001-05-31T17:09:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,1,N,0021,1","00180,1,9,N","004828,1,N,1","+0190,1","+0160,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00180,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0372,02,008,0076,02,015,0319,02,008","0060,0455,9,0917,9","0060,0929,9,1329,9",,,,,,,,,"10129,1,99999,9",,,,,,"05,1",,,,,,,,"MET079KLAX 311709Z COR 25004KT 3SM HZ BKN006 19/16 A2991 RMK AO2 VIS SW 1 1/4 W-NW 2;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T17:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","230,1,N,0036,1","00240,1,9,N","004828,1,N,1","+0190,1","+0160,1","10126,1",,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00240,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0194,1","999,N,+0156,1",,,,,,,"10125,1,99999,9","6,1,008,1,+999,9",,,,,"05,1",,,,,,,,"MET113KLAX 311750Z COR 23007KT 3SM HZ BKN008 19/16 A2990 RMK AO2 SLP126 VIS SW 1 1/4 W-N 2 T01890156 10194 20156 56008;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","230,5,N,0036,5","00244,5,M,N","004800,5,N,1","+0189,5","+0156,5","10126,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00244,5,9",,,,"06,99,1,99,9,99,9,00250,1,99,9,99,9",,,"0060,0413,02,008,0030,02,015,0388,02,008","0060,0332,9,1020,9","0060,1110,9,1329,9","120,M,+0194,1","240,N,+0156,1",,,,,,,"10125,5,10086,1","6,1,008,1,+999,9",,,,,"05,5",,,,,,,,"SYN098AAXX  31184 72295 31348 62307 10189 20156 30086 40126 56008 705// 91750 333 10194 20156 555 93118;","Q01  00002PRCP99Q02  00003PRCP99N01 00081JPWTH 0"
"72295023174","2001-05-31T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0046,5","00244,5,M,N","004800,5,N,1","+0189,5","+0156,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00244,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10129,5,99999,9",,,,,,"05,5",,,,,,,,"MET085KLAX 311850Z COR 25009KT 3SM HZ BKN008 19/16 A2991 RMK AO2 SLP127 VIS SW 1 1/4 W-N 2;","Q01+000003PRSWM1Q02    003PRSWM1N01 00081JPWTH 0"
"72295023174","2001-05-31T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0492,02,008,0078,02,015,0420,02,008","0060,0216,9,1193,9","0060,1234,9,1329,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T19:40:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","240,1,N,0051,1","00180,1,9,N","004023,1,N,1","+0200,1","+0160,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00180,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10129,1,99999,9",,,,,,"05,1",,,,,,,,"MET080KLAX 311940Z 24010KT 2 1/2SM HZ OVC006 20/16 A2991 RMK AO2 CIG 006V010 VIS SW 2;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0057,5","00183,5,M,N","004000,5,N,1","+0194,5","+0161,5","10125,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00183,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10129,5,99999,9",,,,,,"05,5",,,,,,,,"MET097KLAX 311950Z 26011KT 2 1/2SM HZ OVC006 19/16 A2991 RMK AO2 CIG 006V010 SLP125 VIS SW 2 T01940161;","Q01+000003PRSWM1Q02    003PRSWM1N01 00081JPWTH 0"
"72295023174","2001-05-31T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0622,02,008,0156,02,015,0470,02,008","0060,0133,9,1587,9","0060,1293,9,1329,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T20:26:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","250,1,N,0062,1","00240,1,9,N","004828,1,N,1","+0200,1","+0160,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00240,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10125,1,99999,9",,,,,,"05,1",,,,,,,,"MET055KLAX 312026Z 25012KT 3SM HZ BKN008 20/16 A2990 RMK AO2;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2001-05-31T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0062,5","00244,5,M,N","006400,5,N,1","+0200,5","+0156,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00244,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10125,5,99999,9","7,1,002,1,+999,9",,,,,"05,5",,,,,,,,"MET082KLAX 312050Z COR 25012KT 4SM HZ BKN008 20/16 A2990 RMK AO2 SLP124 T02000156 58000;","Q01+000082APCTENQ02+000002APC3  Q03+000003PRSWM1Q04    003PRSWM1N01 00081JPWTH 0"
"72295023174","2001-05-31T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0735,02,008,0289,02,015,0455,02,008","0060,0150,9,2163,9","0060,1283,9,1329,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0062,5","00244,5,M,N","008000,5,N,1","+0194,5","+0156,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10125,5,99999,9",,,,,,"05,5",,,,,,,,"MET076KLAX 312150Z COR 25012KT 5SM HZ OVC008 19/16 A2990 RMK AO2 SLP124 T01940156;","Q01+000003PRSWM1Q02    003PRSWM1N01 00081JPWTH 0"
"72295023174","2001-05-31T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0602,02,008,0170,02,015,0447,02,008","0060,0248,9,2471,9","0060,1204,9,1329,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2001-05-31T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0072,5","00244,5,M,N","008000,5,N,1","+0189,5","+0156,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10122,5,99999,9",,,,,,"05,5",,,,,,,,"MET072KLAX 312250Z 26014KT 5SM HZ OVC008 19/16 A2989 RMK AO2 SLP120 T01890156;","Q01+000003PRSWM1Q02    003PRSWM1N01 00081JPWTH 0"
"72295023174","2001-05-31T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0609,02,008,0269,02,015,0393,02,008","0060,0367,9,2614,9","0060,1063,9,1329,9",,,,,,,,,,,,,,,,,,,,,,,,
