"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AY1","AY2","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","2000-05-15T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0036,5","22000,5,M,N","012800,5,N,1","+0139,5","-0011,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+07010,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0189,1","999,N,+0122,1",,,,,,,"10152,5,99999,9",,,,,,"00,1",,,,,,,,"MET090KLAX 150750Z 25007KT 8SM SCT230 14/M01 A2998 RMK AO2 SLP149 TWR VIS 9 T01391011 401890122;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0189,5","240,N,+0122,5",,,,,,,,,"10091,9,99999,4",,,,,,,,,"1,24,01118,270,1418,5","2,24,00983,260,1419,5","3,24,00380,999,9999,5","SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6624 HR MAX TEMP TIME (LST):1359 24 HR MIN TEMP (F): 5424 HR MIN TEMP TIME (LST):0504 AVERAGE STATION PRESSURE:29.80  PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1418  FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1419 AVERAGE WIND SPEED (MPH): 8.5 24 HR AVG TEMP (F):60 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00",
"72295023174","2000-05-15T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0021,5","07010,5,M,N","014400,5,N,1","+0139,5","-0022,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+07010,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9","6,1,008,1,+999,9",,,,,"00,1",,,,,,,,"MET076KLAX 150850Z VRB04KT 9SM BKN230 14/M02 A2997 RMK AO2 SLP145 T01391022 56008;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","360,5,N,0015,5","07010,5,M,N","016000,5,N,1","+0139,5","-0022,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+07010,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,,"00,1",,,,,,,,"MET071KLAX 150950Z 36003KT 10SM BKN230 14/M02 A2995 RMK AO2 SLP141 T01391022;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","07010,5,M,N","012800,5,N,1","+0133,5","-0039,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+04572,5,9","3,99,5,+07010,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 151050Z 00000KT 8SM FEW150 BKN230 13/M04 A2995 RMK AO2 SLP139 T01331039;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T11:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","140,1,N,0015,1","06900,1,9,N","014484,1,N,1","+0140,1","-0060,1","10141,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+04200,1,9","3,99,1,+06900,1,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0150,1","999,N,+0128,1",,,,,,,"10142,1,99999,9","5,1,005,1,+999,9",,,,,"00,1",,,,,,,,"MET095KLAX 151150Z 14003KT 9SM FEW140 BKN230 14/M06 A2995 RMK AO2 SLP141 T01391061 10150 20128 55005;","Q01+000000PRSWM2"
"72295023174","2000-05-15T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","140,5,N,0015,5","07010,5,M,N","014400,5,N,1","+0139,5","-0061,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+04267,5,9","3,99,5,+07010,5,9",,,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","999,M,+0189,1","120,N,+0128,1",,,,,,,"10142,5,10103,1","5,1,005,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  15124 72295 32964 61403 10139 21061 30103 40141 55005 91150 333 10189 20128 555 91512;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2000-05-15T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","080,5,N,0021,5","04267,5,M,N","014400,5,N,1","+0122,5","-0028,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+04267,5,9","3,99,5,+07010,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 151250Z 08004KT 9SM BKN140 BKN230 12/M03 A2995 RMK AO2 SLP139 T01221028;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,008,0000,02,015,0000,02,008","0060,0894,9,0669,9","0060,0001,9,0145,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","140,5,N,0021,5","04267,5,M,N","009600,5,N,1","+0139,5","-0017,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+04267,5,9","3,99,5,+07010,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,,"05,5",,,,,,,,"MET080KLAX 151350Z 14004KT 6SM HZ BKN140 BKN230 14/M02 A2995 RMK AO2 SLP142 T01391017;","Q01+000003PRSWM1Q02    003PRSWM1N01 00081JPWTH 0"
"72295023174","2000-05-15T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0018,02,008,0000,02,015,0018,02,008","0060,0833,9,0714,9","0060,0156,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","180,5,N,0015,5","22000,5,M,N","011200,5,N,1","+0150,5","+0039,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+04572,5,9","2,99,5,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9","3,1,008,1,+999,9",,,,,"00,1",,,,,,,,"MET086KLAX 151450Z COR 18003KT 7SM SCT150 SCT250 15/11 A2997 RMK AO2 SLP149 T01500039 53008;","Q01+001103ATOD  Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0244,02,008,0368,02,015,0126,02,008","0060,0714,9,0791,9","0060,0426,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","090,5,N,0015,5","07620,5,M,N","012800,5,N,1","+0156,5","+0106,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+04572,5,9","3,99,5,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,"MET076KLAX 151550Z 09003KT 8SM SCT150 BKN250 16/11 A2999 RMK AO2 SLP154 T01560106;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0440,02,008,0516,02,015,0174,02,008","0060,0591,9,0869,9","0060,0686,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0041,5","22000,5,M,N","014400,5,N,1","+0183,5","+0100,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+04572,5,9","2,99,5,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,"MET076KLAX 151650Z 23008KT 9SM SCT150 SCT250 18/10 A2999 RMK AO2 SLP156 T01830100;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0545,02,008,0352,02,015,0304,02,008","0060,0466,9,0955,9","0060,0916,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T17:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,1,N,0046,1","22000,1,9,N","016093,1,N,1","+0200,1","+0090,1","10154,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+04500,1,9","2,99,1,+07500,1,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0200,1","999,N,+0122,1",,,,,,,"10156,1,99999,9","0,1,006,1,+999,9",,,,,"00,1",,,,,,,,"MET095KLAX 151750Z 25009KT 10SM SCT150 SCT250 20/09 A2999 RMK AO2 SLP154 T02000094 10200 20122 50006;","Q01+000000PRSWM2"
"72295023174","2000-05-15T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","250,5,N,0046,5","22000,5,M,N","016000,5,N,1","+0200,5","+0094,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+04572,5,9","2,99,5,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0846,02,008,0723,02,015,0250,02,008","0060,0345,9,1069,9","0060,1100,9,1336,9","120,M,+0200,1","240,N,+0122,1",,,,,,,"10156,5,10117,1","0,1,006,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  15184 72295 32966 42509 10200 20094 30117 40154 50006 91750 333 10200 20122 555 91518;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2000-05-15T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0067,5","22000,5,M,N","016000,5,N,1","+0194,5","+0111,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+04572,5,9","2,99,5,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,"MET079KLAX 151850Z 23013KT 10SM SCT150 SCT250 19/11 A2999 RMK AO2 SLP155 T01940111 $;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0955,02,008,0752,02,015,0264,02,008","0060,0233,9,1256,9","0060,1226,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","230,5,N,0067,5","01981,5,M,N","012800,5,N,1","+0183,5","+0006,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00274,5,9","3,99,5,+01981,5,9","3,99,5,+04572,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10156,5,99999,9",,,,,,"00,1",,,,,,,,"MET089KLAX 151950Z COR 23013KT 8SM FEW009 BKN065 BKN150 18/11 A2999 RMK AO2 SLP153 T01830006 $;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0568,02,008,0132,02,015,0441,02,008","0060,0159,9,1630,9","0060,1285,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0072,5","00274,5,M,N","014400,5,N,1","+0183,5","-0006,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00274,5,9","3,99,5,+01829,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9","8,1,005,1,+999,9",,,,,"00,1",,,,,,,,"MET085KLAX 152050Z 25014KT 9SM BKN009 BKN060 18/M01 A2997 RMK AO2 SLP149 T01831006 58005 $;","Q01-000103ATOD  Q02+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0254,02,008,0012,02,015,0242,02,008","0060,0176,9,2123,9","0060,1273,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T21:17:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","230,1,N,0082,1","00360,1,9,N","016093,1,N,1","+0190,1","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00360,1,9","3,99,1,+01800,1,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,1,99999,9",,,,,,"00,1",,,,,,,,"MET066KLAX 152117Z COR 23016KT 10SM BKN012 BKN060 19/12 A2997 RMK AO2 $;","Q01+000000PRSWM2Q02 +01203ATOD  "
"72295023174","2000-05-15T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0072,5","00274,5,M,N","012800,5,N,1","+0183,5","-0006,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00274,5,9","3,99,5,+01829,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10146,5,99999,9",,,,,,"00,1",,,,,,,,"MET082KLAX 152150Z COR 24014KT 8SM BKN009 BKN060 18/12 A2996 RMK AO2 SLP146 T01831006 $;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0417,02,008,0049,02,015,0374,02,008","0060,0268,9,2421,9","0060,1191,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0072,5","00274,5,M,N","012800,5,N,1","+0172,5","+0122,6","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00274,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,,"00,1",,,,,,,,"MET071KLAX 152250Z 25014KT 8SM OVC009 17/12 A2995 RMK AO2 SLP142 T01720122 $;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-15T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0633,02,008,0319,02,015,0384,02,008","0060,0385,9,2575,9","0060,1044,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-15T23:12:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","230,1,N,0062,1","01500,1,9,N","016093,1,N,1","+0180,1","+0110,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00270,1,9","3,99,1,+01500,1,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,1,99999,9",,,,,,"00,1",,,,,,,,"MET062KLAX 152312Z 23012KT 10SM SCT009 BKN055 18/11 A2994 RMK AO2 $;","Q01+000000PRSWM2"
"72295023174","2000-05-15T23:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","230,1,N,0057,1","00330,1,9,N","014484,1,N,1","+0180,1","+0110,1","10140,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00330,1,9","3,99,1,+01350,1,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0200,1","999,N,+0167,1",,,,,,,"10142,1,99999,9","6,1,009,1,+999,9",,,,,"00,1",,,,,,,,"MET096KLAX 152350Z 23011KT 9SM BKN011 BKN045 18/11 A2995 RMK AO2 SLP140 T01780106 10200 20167 56009 $;","Q01+000000PRSWM2"
"72295023174","2000-05-16T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","230,5,N,0057,5","00335,5,M,N","014400,5,N,1","+0178,5","+0106,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00335,5,9","3,99,5,+01372,5,9",,,"06,99,1,99,9,99,9,00450,1,99,9,99,9",,,"0060,0551,02,008,0493,02,015,0239,02,008","0060,0508,9,2677,9","0060,0844,9,1336,9","120,M,+0200,1","180,N,+0128,1",,,,,,,"10142,5,10103,1","6,1,009,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  16004 72295 32464 62311 10178 20106 30103 40140 56009 92350 333 10200 20128 555 91600;","Q01  00002PRCP99Q02  00003PRCP99N01 00000JPWTH 0"
"72295023174","2000-05-16T00:22:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","230,1,N,0057,1","22000,1,9,N","014484,1,N,1","+0180,1","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00330,1,9","2,99,1,+01350,1,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,1,99999,9",,,,,,"00,1",,,,,,,,"MET062KLAX 160022Z 23011KT 9SM FEW011 SCT045 18/M01 A2994 RMK AO2 $;","Q01-000103ATOD  Q02+000000PRSWM2"
"72295023174","2000-05-16T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0072,5","01372,5,M,N","016000,5,N,1","+0178,5","+0100,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00335,5,9","3,99,5,+01372,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,5,99999,9",,,,,,"00,1",,,,,,,,"MET079KLAX 160050Z 24014KT 10SM SCT011 BKN045 18/10 A2994 RMK AO2 SLP139 T01780100 $;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-16T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0385,02,008,0445,02,015,0184,02,008","0060,0632,9,2759,9","0060,0602,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2000-05-16T01:24:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","240,1,N,0072,1","00270,1,9,N","014484,1,N,1","+0170,1","+0080,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00270,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,1,99999,9",,,,,,"00,1",,,,,,,,"MET058KLAX 160124Z COR 24014KT 9SM BKN009 17/08 A2995 RMK AO2 $;","Q01+000000PRSWM2"
"72295023174","2000-05-16T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0067,5","00274,5,M,N","012800,5,N,1","+0167,5","+0139,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00274,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,,"00,1",,,,,,,,"MET083KLAX 160150Z 25013KT 8SM BKN009 17/14 A2995 RMK AO2 CIG 008V013 SLP141 T01670139 $;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2000-05-16T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0199,02,008,0238,02,015,0139,02,008","0060,0754,9,2835,9","0060,0337,9,1336,9",,,,,,,,,,,,,,,,,,,,,,,,
