"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2011-06-13T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0200,5","240,N,+0150,5",,,,,,,,,"024,W,+0144,D,4","024,D,+0122,D,4",,,"10003,4,10119,4","10002,4,10095,4",,,,,,,,,"1,24,00805,250,1443,5","2,24,00626,270,1723,5","3,24,00273,999,9999,5","024,X,084,D,4","024,N,059,D,4","024,M,072,D,4","SOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):68 24 HR MAX TEMP TIME (LST):1544 24 HR MIN TEMP (F):59 24 HR MIN TEMP TIME (LST):0124 AVERAGE STATION PRESSURE:29.535 MINIMUM SEA LEVEL PRESSURE:29.81 TIME OF OCCURRENCE:0248 PEAK WIND SPEED (MPH):18  PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1443  FASTEST 2MIN SPEED (MPH):14 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1723 AVERAGE WIND SPEED (MPH):6.1  24 HR AVG TEMP (F):64 DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:1   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):68  LATEST NIGHT MIN TEMP(1900-0800 LST):58 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2011-06-13T08:01:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","00640,5,M,N","016093,5,N,5","+0160,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00457,5,99,9","07,5,+00640,5,99,9",,,,"2,99,1,+00457,5,9","3,99,1,+00640,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,,"MET08806/13/11 00:01:02 SPECI KLAX 130801Z 00000KT 10SM SCT015 BKN021 16/13 A2995 RMK AO2 (GG)",
"72295023174","2011-06-13T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0015,5","00488,5,M,N","012875,5,N,5","+0161,5","+0122,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00488,5,99,9",,,,,"4,99,1,+00488,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5","0,9,001,9,+999,9",,,,,,,,,,,,,,,,,"MET10306/13/11 00:53:02 METAR KLAX 130853Z 10003KT 8SM OVC016 16/12 A2994 RMK AO2 SLP137 T01610122 50001 (GG)",
"72295023174","2011-06-13T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0021,5","00610,5,M,N","016093,5,N,5","+0156,5","+0122,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00610,5,99,9",,,,,"3,99,1,+00610,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,,"MET09806/13/11 01:53:02 METAR KLAX 130953Z 08004KT 10SM BKN020 16/12 A2993 RMK AO2 SLP134 T01560122 (GG)",
"72295023174","2011-06-13T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0021,5","00610,5,M,N","016093,5,N,5","+0156,5","+0122,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00610,5,99,9",,,,,"3,99,1,+00610,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,,"MET09806/13/11 02:53:02 METAR KLAX 131053Z 09004KT 10SM BKN020 16/12 A2993 RMK AO2 SLP132 T01560122 (GG)",
"72295023174","2011-06-13T11:02:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","090,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0160,5","+0120,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9",,,,,"1,99,1,+00610,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,,"MET08106/13/11 03:02:02 SPECI KLAX 131102Z 09005KT 10SM FEW020 16/12 A2993 RMK AO2 (GG)",
"72295023174","2011-06-13T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0156,5","+0122,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00610,5,99,9",,,,,"2,99,1,+00610,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0161,1","999,N,+0150,1",,,,,,,,,,,"10139,5,10020,5","5,9,001,9,+999,9",,,,,,,,,,,,,,,,,"MET11606/13/11 03:53:02 METAR KLAX 131153Z 08004KT 10SM SCT020 16/12 A2994 RMK AO2 SLP136 T01560122 10161 20150 55001 (GG)",
"72295023174","2011-06-13T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","080,1,N,0021,1","22000,1,9,N","016000,1,N,1","+0156,1","+0122,1","10136,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,00800,1,99,9,99,9","120,N,+0150,1","240,M,+0200,1",,,,,,,,,,,"99999,9,99999,9","5,1,001,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  13124 72295 32566 40804 10156 20122 30083 40136 55001 91153 333 10200 20150 555 91312;","Q01 100833APOSP "
"72295023174","2011-06-13T12:13:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","080,5,N,0015,5","00518,5,M,N","016093,5,N,5","+0160,5","+0120,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00518,5,99,9",,,,,"3,99,1,+00518,5,9",,,,,,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,,"MET08106/13/11 04:13:02 SPECI KLAX 131213Z 08003KT 10SM BKN017 16/12 A2994 RMK AO2 (GG)",
"72295023174","2011-06-13T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0015,5","00579,5,M,N","016093,5,N,5","+0167,5","+0122,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00579,5,99,9",,,,,"4,99,1,+00579,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,,"MET09806/13/11 04:53:02 METAR KLAX 131253Z 09003KT 10SM OVC019 17/12 A2995 RMK AO2 SLP141 T01670122 (GG)",
"72295023174","2011-06-13T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0015,5","00579,5,M,N","016093,5,N,5","+0161,5","+0128,5","10145,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","08,5,+00579,5,99,9",,,,"1,99,1,+00305,5,9","4,99,1,+00579,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET10506/13/11 05:53:02 METAR KLAX 131353Z 24003KT 10SM FEW010 OVC019 16/13 A2996 RMK AO2 SLP145 T01610128 (GG)",
"72295023174","2011-06-13T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","00457,5,M,N","016093,5,N,5","+0161,5","+0128,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00305,5,99,9","08,5,+00457,5,99,9",,,,"2,99,1,+00305,5,9","4,99,1,+00457,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5","2,9,014,9,+999,9",,,,,,,,,,,,,,,,,"MET11206/13/11 06:53:02 METAR KLAX 131453Z 26005KT 10SM SCT010 OVC015 16/13 A2998 RMK AO2 SLP150 T01610128 52014 (DMQ)",
"72295023174","2011-06-13T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","00457,5,M,N","012875,5,N,5","+0167,5","+0128,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","08,5,+00457,5,99,9",,,,"1,99,1,+00305,5,9","4,99,1,+00457,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,,"MET10506/13/11 07:53:02 METAR KLAX 131553Z 25005KT 8SM FEW010 OVC015 17/13 A2999 RMK AO2 SLP154 T01670128 (DMQ)",
"72295023174","2011-06-13T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","00518,5,M,N","016093,5,N,5","+0167,5","+0128,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00518,5,99,9",,,,,"4,99,1,+00518,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,,"MET09906/13/11 08:53:02 METAR KLAX 131653Z 27005KT 10SM OVC017 17/13 A2999 RMK AO2 SLP155 T01670128 (DMQ)",
"72295023174","2011-06-13T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0036,5","00579,5,M,N","016093,5,N,5","+0172,5","+0128,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00579,5,99,9",,,,,"4,99,1,+00579,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0156,1",,,,,,,,,,,"10159,5,10040,5","1,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET11706/13/11 09:53:02 METAR KLAX 131753Z 25007KT 10SM OVC019 17/13 A3000 RMK AO2 SLP159 T01720128 10172 20156 51009 (DMQ)",
"72295023174","2011-06-13T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0036,1","99999,9,9,N","016000,1,N,1","+0172,1","+0128,1","10159,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0172,1","240,N,+0156,1",,,,,,,,,,,"99999,9,99999,9","1,1,009,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  13184 72295 32466 82507 10172 20128 30103 40159 51009 91753 333 10172 20156 555 91318;","Q01 101033APOSP "
"72295023174","2011-06-13T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0041,5","00701,5,M,N","016093,5,N,5","+0183,5","+0128,5","10161,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00701,5,99,9",,,,,"3,99,1,+00701,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,,"MET09906/13/11 10:53:02 METAR KLAX 131853Z 26008KT 10SM BKN023 18/13 A3001 RMK AO2 SLP161 T01830128 (DMQ)",
"72295023174","2011-06-13T19:28:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0190,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00701,5,99,9",,,,,"2,99,1,+00701,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,,"MET09206/13/11 11:28:02 SPECI KLAX 131928Z 26010KT 10SM SCT023 19/13 A3001 RMK AO2 SCT V BKN (DMQ)",
"72295023174","2011-06-13T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0189,5","+0133,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00701,5,99,9",,,,,"2,99,1,+00701,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,,"MET09906/13/11 11:53:02 METAR KLAX 131953Z 27008KT 10SM SCT023 19/13 A3001 RMK AO2 SLP160 T01890133 (DMQ)",
"72295023174","2011-06-13T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0194,5","+0128,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00762,5,99,9",,,,,"2,99,1,+00762,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5","8,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET10506/13/11 12:53:02 METAR KLAX 132053Z 27012KT 10SM SCT025 19/13 A2999 RMK AO2 SLP155 T01940128 58004 (DMQ)",
"72295023174","2011-06-13T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0189,5","+0128,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,9",,,,,"1,99,1,+00762,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,,"MET09906/13/11 13:53:02 METAR KLAX 132153Z 27011KT 10SM FEW025 19/13 A2997 RMK AO2 SLP149 T01890128 (DMQ)",
"72295023174","2011-06-13T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0194,5","+0133,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,9",,,,,"1,99,1,+00762,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,,"MET09806/13/11 14:53:02 METAR KLAX 132253Z 25012KT 10SM FEW025 19/13 A2997 RMK AO2 SLP146 T01940133 (AR)",
"72295023174","2011-06-13T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0189,5","+0133,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0200,1","999,N,+0172,1",,,,,,,,,,,"10146,5,10027,5","6,9,012,9,+999,9",,,,,,,,,,,,,,,,,"MET11606/13/11 15:53:02 METAR KLAX 132353Z 27014KT 10SM FEW010 19/13 A2996 RMK AO2 SLP143 T01890133 10200 20172 56012 (AR)",
"72295023174","2011-06-14T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0072,1","22000,1,9,N","016000,1,N,1","+0189,1","+0133,1","10143,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0200,1","180,N,+0150,1",,,,,,,,,,,"99999,9,99999,9","6,1,012,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  14004 72295 32466 22714 10189 20133 30090 40143 56012 92353 333 10200 20150 555 91400;","Q01 100903APOSP "
"72295023174","2011-06-14T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0178,5","+0128,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET09306/13/11 16:53:01 METAR KLAX 140053Z 26013KT 10SM FEW010 18/13 A2996 RMK AO2 SLP143 T01780128",
"72295023174","2011-06-14T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0172,5","+0128,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5",,,,,,,,,,,,,,,,,,"MET09306/13/11 17:53:01 METAR KLAX 140153Z 27011KT 10SM FEW010 17/13 A2996 RMK AO2 SLP143 T01720128",
"72295023174","2011-06-14T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0161,5","+0128,5","10144,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10146,5,10027,5","3,9,001,9,+999,9",,,,,,,,,,,,,,,,,"MET09906/13/11 18:53:01 METAR KLAX 140253Z 26009KT 10SM FEW010 16/13 A2996 RMK AO2 SLP144 T01610128 53001",
"72295023174","2011-06-14T03:34:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0051,5","00305,5,M,N","016093,5,N,5","+0160,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,,"MET07606/13/11 19:34:01 SPECI KLAX 140334Z 28010KT 10SM BKN010 16/13 A2997 RMK AO2",
"72295023174","2011-06-14T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0041,5","00305,5,M,N","016093,5,N,5","+0156,5","+0133,5","10147,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,,,,,,,,,,,,,"MET09306/13/11 19:53:01 METAR KLAX 140353Z 28008KT 10SM BKN010 16/13 A2997 RMK AO2 SLP147 T01560133",
"72295023174","2011-06-14T04:09:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0041,5","00244,5,M,N","016093,5,N,5","+0160,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00244,5,99,9",,,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,,,,,,,,,"MET07606/13/11 20:09:01 SPECI KLAX 140409Z 28008KT 10SM OVC008 16/13 A2998 RMK AO2",
"72295023174","2011-06-14T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0036,5","00183,5,M,N","012875,5,N,5","+0150,5","+0133,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00183,5,99,9",,,,,"4,99,1,+00183,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,,"MET09206/13/11 20:53:01 METAR KLAX 140453Z 27007KT 8SM OVC006 15/13 A2999 RMK AO2 SLP153 T01500133",
"72295023174","2011-06-14T05:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","240,5,N,0031,5","22000,5,9,N","012875,5,N,5","+0140,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00183,5,99,9",,,,,"2,99,1,+00183,5,9",,,,,,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,,"MET08506/13/11 21:51:03 SPECI KLAX 140551Z 24006KT 8SM SCT006 14/13 A2999 RMK AO2 FIBI (AR)",
"72295023174","2011-06-14T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","00183,5,M,N","012875,5,N,5","+0150,5","+0128,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00183,5,99,9",,,,,"3,99,1,+00183,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0189,1","999,N,+0144,1",,,,,,,,,,,"10156,5,10037,5","1,9,010,9,+999,9",,,,,,,,,,,,,,,,,"MET11006/13/11 21:53:01 METAR KLAX 140553Z 25006KT 8SM BKN006 15/13 A2999 RMK AO2 SLP154 T01500128 10189 20144 51010",
"72295023174","2011-06-14T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0031,1","99999,9,9,N","012000,1,N,1","+0150,1","+0128,1","10154,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00150,1,99,9,99,9","240,M,+0189,1","240,N,+0144,1",,,,,,,,,,,"99999,9,99999,9","1,1,010,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  14064 72295 32262 62506 10150 20128 30100 40154 51010 90553 333 10189 20144 555 91406;","Q01 101003APOSP "
"72295023174","2011-06-14T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0021,5","00183,5,M,N","016093,5,N,5","+0144,5","+0128,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00183,5,99,9",,,,,"3,99,1,+00183,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,,,,,,,,,,,,"MET09306/13/11 22:53:01 METAR KLAX 140653Z 26004KT 10SM BKN006 14/13 A2999 RMK AO2 SLP153 T01440128",
"72295023174","2011-06-14T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0021,5","00183,5,W,N","004023,5,V,5","+0144,5","+0128,5","10152,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,,"09,5,+00183,5,99,9",,,,,"5,99,1,+00183,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,"10,1","41,1",,,,,,,,,,"MET13706/13/11 23:53:01 METAR KLAX 140753Z 25004KT 2 1/2SM BCFG BR VV006 14/13 A2999 RMK AO2 SLP152 VIS 2V3 VIS SW-NW 1 1/2 T01440128 402000144",
