"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AK1","AM1","AN1","AT1","AT2","AT3","AT4","AU1","AU2","AW1","AW2","AX1","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2013-06-20T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0178,5","+0144,5","10092,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,,,,,,,,,,,,"MET09606/20/13 01:53:02 METAR KLAX 200953Z 00000KT 10SM CLR 18/14 A2981 RMK AO2 SLP092 T01780144 (RPA)",
"72295023174","2013-06-20T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0178,5","+0144,5","10091,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,,,,,,,,,,,,"MET09606/20/13 02:53:02 METAR KLAX 201053Z 00000KT 10SM CLR 18/14 A2981 RMK AO2 SLP091 T01780144 (RPA)",
"72295023174","2013-06-20T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0172,5","+0144,5","10091,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0194,1","060,N,+0172,1",,,,,,,,,,,"10095,5,09977,5","6,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET11406/20/13 03:53:02 METAR KLAX 201153Z 00000KT 10SM CLR 17/14 A2981 RMK AO2 SLP091 T01720144 10194 20172 56004 (RPA)",
"72295023174","2013-06-20T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0172,1","+0144,1","10091,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9","240,M,+0233,1","240,N,+0172,1",,,,,,,,,,,"99999,0,99999,9","6,1,004,1,+999,0",,,,,,,,,,,,,,,,"SYN08072295 32966 00000 10172 20144 30039 40091 56004 91153 333 10233 20172 555 92012=","Q01 100393APOSP "
"72295023174","2013-06-20T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0167,5","+0144,5","10094,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,,"MET09606/20/13 04:53:02 METAR KLAX 201253Z 00000KT 10SM CLR 17/14 A2982 RMK AO2 SLP094 T01670144 (RPA)",
"72295023174","2013-06-20T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0015,5","22000,5,9,N","014484,5,N,5","+0178,5","+0150,5","10101,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,1",,,,,"1,99,1,+00244,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,"MET09806/20/13 05:53:02 METAR KLAX 201353Z 12003KT 9SM FEW008 18/15 A2984 RMK AO2 SLP101 T01780150 (RPA)",
"72295023174","2013-06-20T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","140,5,N,0031,5","22000,5,9,N","014484,5,N,5","+0189,5","+0150,5","10107,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,1",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5","3,9,015,9,+999,9",,,,,,,,,,,,,,,,"MET10406/20/13 06:53:02 METAR KLAX 201453Z 14006KT 9SM FEW010 19/15 A2985 RMK AO2 SLP107 T01890150 53015 (DMQ)",
"72295023174","2013-06-20T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","200,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0206,5","+0150,5","10111,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00579,5,99,1",,,,,"1,99,1,+00579,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,"MET09906/20/13 07:53:02 METAR KLAX 201553Z 20005KT 10SM FEW019 21/15 A2987 RMK AO2 SLP111 T02060150 (DMQ)",
"72295023174","2013-06-20T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0217,5","+0150,5","10111,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,1",,,,,"1,99,1,+00610,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,"MET09906/20/13 08:53:02 METAR KLAX 201653Z 26006KT 10SM FEW020 22/15 A2987 RMK AO2 SLP111 T02170150 (DMQ)",
"72295023174","2013-06-20T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0228,5","+0150,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,1",,,,,"1,99,1,+00762,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0228,1","060,N,+0161,1",,,,,,,,,,,"10115,5,09997,5","1,9,007,9,+999,0",,,,,,,,,,,,,,,,"MET11906/20/13 09:53:02 METAR KLAX 201753Z 25009KT 10SM FEW025 23/15 A2987 RMK AO2 SLP113 T02280150 10228 20161 51007 $ (DMQ)",
"72295023174","2013-06-20T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","250,1,N,0046,1","99999,9,9,N","016000,1,9,9","+0228,1","+0150,1","10113,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0228,1","120,N,+0161,1",,,,,,,,,,,"99999,0,99999,9","1,1,007,1,+999,0",,,,,,,,,,,,,,,,"SYN08072295 32566 22509 10228 20150 30060 40113 51007 91753 333 10228 20161 555 92018=","Q01 100603APOSP "
"72295023174","2013-06-20T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0228,5","+0150,5","10110,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00823,5,99,1",,,,,"1,99,1,+00823,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,,,,,,,,,,,,"MET10106/20/13 10:53:02 METAR KLAX 201853Z 26010KT 10SM FEW027 23/15 A2986 RMK AO2 SLP110 T02280150 $ (DMQ)",
"72295023174","2013-06-20T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0228,5","+0150,5","10108,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,,,,,,,,,,,,"MET09806/20/13 11:53:02 METAR KLAX 201953Z 26011KT 10SM CLR 23/15 A2986 RMK AO2 SLP108 T02280150 $ (DMQ)",
"72295023174","2013-06-20T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0228,5","+0139,5","10107,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5","6,9,006,9,+999,0",,,,,,,,,,,,,,,,"MET10406/20/13 12:53:02 METAR KLAX 202053Z 25013KT 10SM CLR 23/14 A2985 RMK AO2 SLP107 T02280139 56006 $ (DMQ)",
"72295023174","2013-06-20T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0228,5","+0144,5","10105,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00549,5,99,1",,,,,"1,99,1,+00549,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,,,,,,,,,,,,"MET10106/20/13 13:53:02 METAR KLAX 202153Z 25012KT 10SM FEW018 23/14 A2985 RMK AO2 SLP105 T02280144 $ (DMQ)",
"72295023174","2013-06-20T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0228,5","+0144,5","10101,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,"MET09706/20/13 14:53:02 METAR KLAX 202253Z 26012KT 10SM CLR 23/14 A2984 RMK AO2 SLP101 T02280144 $ (AR)",
"72295023174","2013-06-20T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0233,5","+0144,5","10099,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0233,1","060,N,+0222,1",,,,,,,,,,,"10102,5,09983,5","7,9,007,9,+999,0",,,,,,,,,,,,,,,,"MET11506/20/13 15:53:02 METAR KLAX 202353Z 25010KT 10SM CLR 23/14 A2983 RMK AO2 SLP099 T02330144 10233 20222 57007 $ (AR)",
"72295023174","2013-06-21T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","016000,1,9,9","+0233,1","+0144,1","10099,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9","120,M,+0233,1","120,N,+0172,1",,,,,,,,,,,"99999,0,99999,9","7,1,007,1,+999,0",,,,,,,,,,,,,,,,"SYN08072295 32966 02510 10233 20144 30046 40099 57007 92353 333 10233 20172 555 92100=","Q01 100463APOSP "
"72295023174","2013-06-21T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0228,5","+0117,5","10098,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,,"MET09206/20/13 16:53:01 METAR KLAX 210053Z 25009KT 10SM CLR 23/12 A2982 RMK AO2 SLP098 T02280117 $",
"72295023174","2013-06-21T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0206,5","+0133,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,,"MET09206/20/13 17:53:01 METAR KLAX 210153Z 25008KT 10SM CLR 21/13 A2982 RMK AO2 SLP096 T02060133 $",
"72295023174","2013-06-21T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0200,5","+0144,5","10099,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5","5,9,001,9,+999,0",,,,,,,,,,,,,,,,"MET09806/20/13 18:53:01 METAR KLAX 210253Z 26005KT 10SM CLR 20/14 A2983 RMK AO2 SLP099 T02000144 55001 $",
"72295023174","2013-06-21T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0189,5","+0144,5","10101,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5",,,,,,,,,,,,,,,,,"MET09206/20/13 19:53:01 METAR KLAX 210353Z 25006KT 10SM CLR 19/14 A2983 RMK AO2 SLP101 T01890144 $",
"72295023174","2013-06-21T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0189,5","+0144,5","10105,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,,,,,,,,,,,,"MET09206/20/13 20:53:01 METAR KLAX 210453Z 24004KT 10SM CLR 19/14 A2985 RMK AO2 SLP105 T01890144 $",
"72295023174","2013-06-21T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","210,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0189,5","+0150,5","10104,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0239,1","060,N,+0189,1",,,,,,,,,,,"10108,5,09990,5","0,9,006,9,+999,0",,,,,,,,,,,,,,,,"MET11006/20/13 21:53:01 METAR KLAX 210553Z 21003KT 10SM CLR 19/15 A2985 RMK AO2 SLP104 T01890150 10239 20189 50006 $",
"72295023174","2013-06-21T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","210,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0189,1","+0150,1","10104,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9","240,M,+0239,1","240,N,+0172,1",,,,,,,,,,,"99999,0,99999,9","9,0,006,1,+999,0",,,,,,,,,,,,,,,,"SYN08072295 32966 02103 10189 20150 30053 40104 50006 90553 333 10239 20172 555 92106=","Q01 100533APOSP "
"72295023174","2013-06-21T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0189,5","+0150,5","10106,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,,,,,,,,,,,,"MET09206/20/13 22:53:01 METAR KLAX 210653Z 00000KT 10SM CLR 19/15 A2985 RMK AO2 SLP106 T01890150 $",
"72295023174","2013-06-21T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0183,5","+0156,5","10105,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0239,1","240,N,+0161,1",,,,,,,,,,,"10108,5,09990,5",,,,,,,,,,,,,,,,,"MET10106/20/13 23:53:01 METAR KLAX 210753Z 00000KT 9SM CLR 18/16 A2985 RMK AO2 SLP105 T01830156 402390161 $",
"72295023174","2013-06-21T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"0000,9,5,999999,9,9",,,"024,0000,9,5",,,,,,,,,,,,,,,,,,,,,"240,M,+0239,5","240,N,+0161,5",,,,,,,,,"024,W,+0167,D,4","024,D,+0144,D,4",,,"09986,4,10102,4","09986,4,10088,4",,,,,,,,"1,24,00939,260,9999,5","2,24,00715,260,9999,5","3,24,00291,999,9999,5","024,X,086,D,4","024,N,050,D,4","024,M,070,D,4","SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 61AVERAGE STATION PRESSURE:29.490 MINIMUM SEA LEVEL PRESSURE:29.79 TIME OF OCCURRENCE:0315 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.5 24 HR AVG TEMP (F): 68DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  3 LATEST DAY MAX TEMP (0700-1900 LST):75  LATEST NIGHT MIN TEMP(1900-0800 LST):61 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72295023174","2013-06-21T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","014484,5,N,5","+0178,5","+0150,5","10104,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5","0,9,000,9,+999,0",,,,,,,,,,,,,,,,"MET10306/21/13 00:53:02 METAR KLAX 210853Z 00000KT 9SM CLR 18/15 A2985 RMK AO2 SLP104 T01780150 50000 $ (RPA)",
"72295023174","2013-06-21T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0015,5","22000,5,9,N","014484,5,N,5","+0178,5","+0150,5","10101,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,"MET09706/21/13 01:53:02 METAR KLAX 210953Z 10003KT 9SM CLR 18/15 A2984 RMK AO2 SLP101 T01780150 $ (RPA)",
"72295023174","2013-06-21T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0178,5","+0144,5","10103,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,"MET09806/21/13 02:53:02 METAR KLAX 211053Z 00000KT 10SM CLR 18/14 A2984 RMK AO2 SLP103 T01780144 $ (RPA)",
"72295023174","2013-06-21T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0015,5","22000,5,9,N","014484,5,N,5","+0172,5","+0150,5","10103,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0194,1","060,N,+0172,1",,,,,,,,,,,"10108,5,09990,5","5,9,001,9,+999,0",,,,,,,,,,,,,,,,"MET11506/21/13 03:53:02 METAR KLAX 211153Z 07003KT 9SM CLR 17/15 A2985 RMK AO2 SLP103 T01720150 10194 20172 55001 $ (RPA)",
"72295023174","2013-06-21T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","014000,1,9,9","+0172,1","+0150,1","10103,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,5,99,9,99,9,99999,9,99,9,99,9","240,M,+0239,1","240,N,+0172,1",,,,,,,,,,,"99999,0,99999,9","5,1,001,1,+999,0",,,,,,,,,,,,,,,,"SYN08072295 32964 00703 10172 20150 30053 40103 55001 91153 333 10239 20172 555 92112=","Q01 100533APOSP "
"72295023174","2013-06-21T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","014484,5,N,5","+0167,5","+0150,5","10108,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03658,5,99,1","04,5,+06096,5,99,1","04,5,+07620,5,99,1",,,"1,99,1,+03658,5,9","2,99,1,+06096,5,9","2,99,1,+07620,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,09994,5",,,,,,,,,,,,,,,,,"MET11406/21/13 04:53:02 METAR KLAX 211253Z VRB03KT 9SM FEW120 SCT200 SCT250 17/15 A2986 RMK AO2 SLP108 T01670150 $ (RPA)",
"72295023174","2013-06-21T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0021,5","22000,5,9,N","012875,5,N,5","+0178,5","+0156,5","10113,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,1","04,5,+06096,5,99,1","04,5,+07620,5,99,1",,,"1,99,1,+00610,5,9","2,99,1,+06096,5,9","2,99,1,+07620,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10115,5,09997,5",,,,,,,,,,,,,,,,,"MET11406/21/13 05:53:02 METAR KLAX 211353Z 09004KT 8SM FEW020 SCT200 SCT250 18/16 A2987 RMK AO2 SLP113 T01780156 $ (RPA)",
"72295023174","2013-06-21T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0026,5","22000,5,9,N","014484,5,N,5","+0194,5","+0150,5","10120,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00671,5,99,1","04,5,+05486,5,99,1","04,5,+07620,5,99,1",,,"1,99,1,+00671,5,9","2,99,1,+05486,5,9","2,99,1,+07620,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5","3,9,016,9,+999,0",,,,,,,,,,,,,,,,"MET12006/21/13 06:53:02 METAR KLAX 211453Z 09005KT 9SM FEW022 SCT180 SCT250 19/15 A2989 RMK AO2 SLP120 T01940150 53016 $ (DMQ)",
"72295023174","2013-06-21T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0211,5","+0144,5","10121,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00732,5,99,1","04,5,+05486,5,99,1","04,5,+07620,5,99,1",,,"1,99,1,+00732,5,9","2,99,1,+05486,5,9","2,99,1,+07620,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,"MET11506/21/13 07:53:02 METAR KLAX 211553Z 13006KT 10SM FEW024 SCT180 SCT250 21/14 A2989 RMK AO2 SLP121 T02110144 $ (DMQ)",
