"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2024-08-06T06:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0194,5","+0167,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9",,,"1,99,1,+00244,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET09508/05/24 22:53:02 METAR KLAX 060653Z 25006KT 10SM FEW008 19/17 A2993 RMK AO2 SLP132 T01940167 $","D01      0ADE726"
"72295023174","2024-08-06T07:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0189,5","+0161,5","10129,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9",,,"1,99,1,+00244,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00244,1,99,9,99,9","240,M,+0250,1","240,N,+0172,1",,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET10508/05/24 23:53:02 METAR KLAX 060753Z VRB04KT 10SM FEW008 19/16 A2992 RMK AO2 SLP129 T01890161 402500172 $","D01      0ADE726"
"72295023174","2024-08-06T07:59:00","6","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0250,5","240,N,+0172,5",,,,,,,,,"024,W,+0178,D,4","024,D,+0156,D,4",,,"10003,4,10119,4","10002,4,10105,4",,,,,,,,"1,24,01028,240,9999,5","2,24,00760,270,9999,5","3,24,00326,999,9999,5","024,X,090,D,4","024,N,060,D,4","024,M,074,D,4","SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 63AVERAGE STATION PRESSURE:29.535 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:1911 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.3 24 HR AVG TEMP (F): 70DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  5 LATEST DAY MAX TEMP (0700-1900 LST):77  LATEST NIGHT MIN TEMP(1900-0800 LST):63 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72295023174","2024-08-06T08:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","340,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0189,5","+0161,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9",,,"1,99,1,+00244,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5","8,9,005,9,+999,9",,,,,,,,,,,,,,,,"MET10708/06/24 00:53:02 METAR KLAX 060853Z 34004KT 10SM FEW008 19/16 A2991 RMK AO2 SLP124 T01890161 58005 $ (RPA)","D01      0ADE726"
"72295023174","2024-08-06T09:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","340,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0189,1","+0161,1","10124,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00250,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,00250,1,99,9,99,9",,,,,,,,,,,,,"99999,9,99999,9","8,1,005,1,+999,9",,,,,,,,,,,,,,,,"SYN06472295 32366 23404 10189 20161 30073 40124 58005 90853 555 90609=","Q01 100733APOSP "
"72295023174","2024-08-06T09:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0189,5","+0161,5","10118,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00244,5,99,9",,,"1,99,1,+00244,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00244,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,"MET10108/06/24 01:53:02 METAR KLAX 060953Z 00000KT 10SM FEW008 19/16 A2989 RMK AO2 SLP118 T01890161 $ (RPA)","D01      0ADE726"
"72295023174","2024-08-06T10:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0189,5","+0161,5","10116,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,"1,99,1,+00305,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10119,5,10000,5",,,,,,,,,,,,,,,,,"MET10108/06/24 02:53:02 METAR KLAX 061053Z 00000KT 10SM FEW010 19/16 A2988 RMK AO2 SLP116 T01890161 $ (RPA)","D01      0ADE726"
"72295023174","2024-08-06T11:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","140,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0189,5","+0161,5","10122,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","02,5,+06096,5,99,9",,"1,99,1,+00305,5,9","1,99,1,+06096,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00305,1,99,9,99,9","060,M,+0200,1","060,N,+0183,1",,,,,,,,,,,"10125,5,10007,5","5,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET12608/06/24 03:53:02 METAR KLAX 061153Z 14004KT 10SM FEW010 FEW200 19/16 A2990 RMK AO2 SLP122 T01890161 10200 20183 55003 $ (RPA)","D01      0ADE726"
"72295023174","2024-08-06T12:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","140,1,N,0021,1","22000,1,9,N","016000,1,9,9","+0189,1","+0161,1","10122,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00450,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,00450,1,99,9,99,9","240,M,+0250,1","240,N,+0183,1",,,,,,,,,,,"99999,9,99999,9","5,1,003,1,+999,9",,,,,,,,,,,,,,,,"SYN08072295 32466 21404 10189 20161 30070 40122 55003 91153 333 10250 20183 555 90612=","Q01 100703APOSP "
"72295023174","2024-08-06T12:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0194,5","+0167,5","10127,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","02,5,+06096,5,99,9","04,5,+07620,5,99,9","1,99,1,+00305,5,9","1,99,1,+06096,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET11508/06/24 04:53:02 METAR KLAX 061253Z 00000KT 10SM FEW010 FEW200 SCT250 19/17 A2991 RMK AO2 SLP127 T01940167 $ (RPA)","D01      0ADE726"
"72295023174","2024-08-06T13:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","360,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0194,5","+0167,5","10131,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+04572,5,99,9","04,5,+05486,5,99,9","1,99,1,+00305,5,9","2,99,1,+04572,5,9","2,99,1,+05486,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,,,,,,,,,,,"MET11508/06/24 05:53:02 METAR KLAX 061353Z 36004KT 10SM FEW010 SCT150 SCT180 19/17 A2992 RMK AO2 SLP131 T01940167 $ (DMQ)","D01      0ADE726"
"72295023174","2024-08-06T14:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0206,5","+0172,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04572,5,99,9","04,5,+05486,5,99,9","07,5,+07620,5,99,9","2,99,1,+04572,5,9","2,99,1,+05486,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,04572,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5","1,9,013,9,+999,9",,,,,,,,,,,,,,,,"MET12108/06/24 06:53:02 METAR KLAX 061453Z 00000KT 10SM SCT150 SCT180 BKN250 21/17 A2994 RMK AO2 SLP136 T02060172 51013 $ (DMQ)",
"72295023174","2024-08-06T15:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0206,1","+0172,1","10136,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"99999,9,99999,9","1,1,013,1,+999,9",,,,,,,,,,,,,,,,"SYN06472295 32966 60000 10206 20172 30083 40136 51013 91453 555 90615=","Q01 100833APOSP "
"72295023174","2024-08-06T15:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0233,5","+0178,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+05486,5,99,9","04,5,+07620,5,99,9","1,99,1,+04572,5,9","2,99,1,+05486,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,04572,1,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET11308/06/24 07:53:02 METAR KLAX 061553Z 13005KT 10SM FEW150 SCT180 SCT250 23/18 A2995 RMK AO2 SLP140 T02330178 (DMQ)","D01      0ADE726"
"72295023174","2024-08-06T16:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0250,5","+0178,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","02,5,+05486,5,99,9","04,5,+07620,5,99,9","1,99,1,+04877,5,9","1,99,1,+05486,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,04877,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET11308/06/24 08:53:02 METAR KLAX 061653Z 23003KT 10SM FEW160 FEW180 SCT250 25/18 A2994 RMK AO2 SLP139 T02500178 (DMQ)","D01      0ADE726"
"72295023174","2024-08-06T17:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0256,5","+0183,5","10142,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","02,5,+05182,5,99,9","04,5,+07620,5,99,9","1,99,1,+00305,5,9","1,99,1,+05182,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00305,1,99,9,99,9","060,M,+0256,1","060,N,+0189,1",,,,,,,,,,,"10142,5,10024,5","1,9,007,9,+999,9",,,,,,,,,,,,,,,,"MET13108/06/24 09:53:02 METAR KLAX 061753Z 26006KT 10SM FEW010 FEW170 SCT250 26/18 A2995 RMK AO2 SLP142 T02560183 10256 20189 51007 (DMQ)","D01      0ADE726"
"72295023174","2024-08-06T18:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","260,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0256,1","+0183,1","10142,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00450,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0256,1","120,N,+0189,1",,,,,,,,,,,"99999,9,99999,9","1,1,007,1,+999,9",,,,,,,,,,,,,,,,"SYN08072295 32466 42606 10256 20183 30087 40142 51007 91753 333 10256 20189 555 90618=","Q01 100873APOSP "
"72295023174","2024-08-06T18:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0250,5","+0183,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","02,5,+05486,5,99,9","04,5,+07620,5,99,9","1,99,1,+00305,5,9","1,99,1,+05486,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET11308/06/24 10:53:02 METAR KLAX 061853Z 26010KT 10SM FEW010 FEW180 SCT250 25/18 A2995 RMK AO2 SLP139 T02500183 (DMQ)","D01      0ADE726"
"72295023174","2024-08-06T19:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0256,5","+0183,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","02,5,+05486,5,99,9","04,5,+07620,5,99,9","1,99,1,+00305,5,9","1,99,1,+05486,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00305,1,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,,,,,,,,,,,"MET11308/06/24 11:53:02 METAR KLAX 061953Z 26008KT 10SM FEW010 FEW180 SCT250 26/18 A2994 RMK AO2 SLP137 T02560183 (DMQ)","D01      0ADE726"
"72295023174","2024-08-06T20:51:00","6","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0260,5","+0180,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00122,5,99,9","02,5,+05486,5,99,9","04,5,+07620,5,99,9","1,99,1,+00122,5,9","1,99,1,+05486,5,9","2,99,1,+07620,5,9",,,,,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET10108/06/24 12:51:02 SPECI KLAX 062051Z 28012KT 10SM FEW004 FEW180 SCT250 26/18 A2993 RMK AO2 FIBI (DMQ)",
"72295023174","2024-08-06T20:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0261,5","+0183,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00122,5,99,9","02,5,+05486,5,99,9","04,5,+07620,5,99,9","1,99,1,+00122,5,9","1,99,1,+05486,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5","7,9,007,9,+999,9",,,,,,,,,,,,,,,,"MET11908/06/24 12:53:02 METAR KLAX 062053Z 27011KT 10SM FEW004 FEW180 SCT250 26/18 A2993 RMK AO2 SLP134 T02610183 57007 (DMQ)","D01      0ADE726"
"72295023174","2024-08-06T21:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","270,1,N,0057,1","22000,1,9,N","016000,1,9,9","+0261,1","+0183,1","10134,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00150,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00150,1,99,9,99,9",,,,,,,,,,,,,"99999,9,99999,9","7,1,007,1,+999,9",,,,,,,,,,,,,,,,"SYN06472295 32266 42711 10261 20183 30080 40134 57007 92053 555 90621=","Q01 100803APOSP "
"72295023174","2024-08-06T21:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0244,5","+0183,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00183,5,99,9","02,5,+02743,5,99,9","04,5,+07620,5,99,9","1,99,1,+00183,5,9","1,99,1,+02743,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,,,,,,,,,,,"MET11208/06/24 13:53:02 METAR KLAX 062153Z 26011KT 10SM FEW006 FEW090 SCT250 24/18 A2993 RMK AO2 SLP134 T02440183 (AR)","D01      0ADE726"
"72295023174","2024-08-06T22:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0244,5","+0183,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00183,5,99,9","02,5,+02743,5,99,9","04,5,+07620,5,99,9","1,99,1,+00183,5,9","1,99,1,+02743,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,,,,,,,,,,,"MET11208/06/24 14:53:02 METAR KLAX 062253Z 26009KT 10SM FEW006 FEW090 SCT250 24/18 A2991 RMK AO2 SLP128 T02440183 (AR)","D01      0ADE726"
"72295023174","2024-08-06T23:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0233,5","+0189,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00183,5,99,9","02,5,+02134,5,99,9","04,5,+07620,5,99,9","1,99,1,+00183,5,9","1,99,1,+02134,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00183,1,99,9,99,9","060,M,+0267,1","060,N,+0233,1",,,,,,,,,,,"10125,5,10007,5","8,9,010,9,+999,9",,,,,,,,,,,,,,,,"MET14208/06/24 15:53:02 METAR KLAX 062353Z 27011KT 10SM FEW006 FEW070 SCT250 23/19 A2990 RMK AO2 SLP124 FG BNK S-NW T02330189 10267 20233 58010 (AR)","D01      0ADE726"
"72295023174","2024-08-07T00:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","270,1,N,0057,1","22000,1,9,N","016000,1,9,9","+0233,1","+0189,1","10124,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00150,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00150,1,99,9,99,9","120,M,+0267,1","120,N,+0183,1",,,,,,,,,,,"99999,9,99999,9","8,1,010,1,+999,9",,,,,,,,,,,,,,,,"SYN08072295 32266 42711 10233 20189 30070 40124 58010 92353 333 10267 20183 555 90700=","Q01 100703APOSP "
"72295023174","2024-08-07T00:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0222,5","+0178,5","10118,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00183,5,99,9","02,5,+07620,5,99,9",,"1,99,1,+00183,5,9","1,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,"10122,5,10004,5",,,,,,,,,,,,,,,,,"MET10008/06/24 16:53:01 METAR KLAX 070053Z 27010KT 10SM FEW006 FEW250 22/18 A2989 RMK AO2 SLP118 T02220178","D01      0ADE726"
"72295023174","2024-08-07T01:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0217,5","+0178,5","10121,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00183,5,99,9","02,5,+07620,5,99,9",,"1,99,1,+00183,5,9","1,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,"10125,5,10007,5",,,,,,,,,,,,,,,,,"MET10008/06/24 17:53:01 METAR KLAX 070153Z 26006KT 10SM FEW006 FEW250 22/18 A2990 RMK AO2 SLP121 T02170178","D01      0ADE726"
"72295023174","2024-08-07T02:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0211,5","+0172,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00183,5,99,9","02,5,+07620,5,99,9",,"1,99,1,+00183,5,9","1,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5","3,9,000,9,+999,9",,,,,,,,,,,,,,,,"MET10608/06/24 18:53:02 METAR KLAX 070253Z 24003KT 10SM FEW006 FEW250 21/17 A2991 RMK AO2 SLP124 T02110172 53000","D01      0ADE726"
"72295023174","2024-08-07T03:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","240,1,N,0015,1","22000,1,9,N","016000,1,9,9","+0211,1","+0172,1","10124,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00150,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,00150,1,99,9,99,9",,,,,,,,,,,,,"99999,9,99999,9","4,9,000,1,+999,9",,,,,,,,,,,,,,,,"SYN06472295 32266 22403 10211 20172 30073 40124 53000 90253 555 90703=","Q013     3APCTENQ02 100733APOSP "
"72295023174","2024-08-07T03:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0200,5","+0178,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00183,5,99,9",,,"1,99,1,+00183,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00183,1,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,,,,,,,,,,,"MET09308/06/24 19:53:02 METAR KLAX 070353Z 26004KT 10SM FEW006 20/18 A2995 RMK AO2 SLP139 T02000178","D01      0ADE726"
"72295023174","2024-08-07T04:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0206,5","+0183,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00122,5,99,9",,,"1,99,1,+00122,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00122,1,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,,,,,,,,,,,,"MET09308/06/24 20:53:02 METAR KLAX 070453Z 24003KT 10SM FEW004 21/18 A2998 RMK AO2 SLP150 T02060183","D01      0ADE726"
"72295023174","2024-08-07T05:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","360,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0206,5","+0178,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00122,5,99,9",,,"1,99,1,+00122,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00122,1,99,9,99,9","060,M,+0228,1","060,N,+0200,1",,,,,,,,,,,"10152,5,10034,5","1,9,026,9,+999,9",,,,,,,,,,,,,,,,"MET11108/06/24 21:53:02 METAR KLAX 070553Z 36004KT 10SM FEW004 21/18 A2998 RMK AO2 SLP150 T02060178 10228 20200 51026","D01      0ADE726"
