"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","OC1","OE1","OE2","OE3","REM","EQD"
"72295023174","2003-05-06T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","011200,5,N,1","+0133,5","+0111,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9","8,1,003,1,+999,9",,,,,"00,1",,,,,,,,"MET072KLAX 060850Z 00000KT 7SM CLR 13/11 A2992 RMK AO2 SLP128 T01330111 58003;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","22000,5,M,N","012800,5,N,1","+0139,5","+0106,5","10126,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10129,5,99999,9",,,,,,"00,1",,,,,,,,"MET066KLAX 060950Z 00000KT 8SM CLR 14/11 A2991 RMK AO2 SLP126 T01390106;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","090,5,N,0015,5","22000,5,M,N","012800,5,N,1","+0128,5","+0106,5","10124,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10125,5,99999,9",,,,,,"00,1",,,,,,,,"MET066KLAX 061050Z 09003KT 8SM CLR 13/11 A2990 RMK AO2 SLP124 T01280106;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T11:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,1","06000,1,9,N","012874,1,N,1","+0130,1","+0110,1","10126,1",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+06000,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0144,1","999,N,+0128,1",,,,,,,"10129,1,99999,9","5,1,003,1,+999,9",,,,,"00,1",,,,,,,,"MET087KLAX 061150Z 00000KT 8SM OVC200 13/11 A2991 RMK AO2 SLP126 T01330106 10144 20128 55003;","Q01+000000PRSWM2"
"72295023174","2003-05-06T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","999,9,C,0000,5","06096,1,9,N","012800,5,N,1","+0133,5","+0106,5","10126,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+06096,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9","999,M,+0189,1","120,N,+0128,1",,,,,,,"10129,5,10090,1","5,1,003,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  06124 72295 32962 80000 10133 20106 30090 40126 55003 91150 333 10189 20128 555 90612;","Q01  00002PRCP06Q02 999993SCOCIGN01 00000JPWTH 0"
"72295023174","2003-05-06T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0031,5","04500,1,9,N","011200,5,N,1","+0139,5","+0111,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+04572,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9",,,,,,"00,1",,,,,,,,"MET069KLAX 061250Z 25006KT 7SM OVC150 14/11 A2992 RMK AO2 SLP132 T01390111;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","090,5,N,0015,5","02743,1,M,N","009600,5,N,1","+0139,5","+0111,5","10133,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00884,5,9","3,99,5,+02743,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10135,5,99999,9",,,,,,"05,5",,,,,,,,"MET079KLAX 061350Z 09003KT 6SM HZ SCT029 BKN090 14/11 A2993 RMK AO2 SLP133 T01390111;","Q01+000003PRSWM1Q02 999993SCOCIGQ03    003PRSWM1N01 00081JPWTH 0"
"72295023174","2003-05-06T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0025,02,008,0030,02,015,0022,02,008","0060,0846,9,0736,9","0060,0124,9,1309,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T14:39:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","140,1,N,0026,1","00660,1,9,N","009656,1,N,1","+0140,1","+0120,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00660,1,9","3,99,1,+00900,1,9","4,99,1,+03000,1,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,1,99999,9",,,,,,"05,1",,,,,,,,"MET082KLAX 061439Z 14005KT 6SM HZ BKN022 BKN030 OVC100 14/12 A2994 RMK AO2 BKN022 V SCT;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2003-05-06T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","140,5,N,0021,5","09388,5,M,N","009600,5,N,1","+0144,5","+0117,5","10139,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00671,5,9","3,99,5,+00914,5,9","4,99,5,+03048,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10139,5,99999,9","3,1,013,1,+999,9",,,,,"05,5",,,,,,,,"MET105KLAX 061450Z 14004KT 6SM HZ SCT022 BKN030 OVC100 14/12 A2994 RMK AO2 SLP139 BKN030 V SCT T01440117 53013;","Q01+000003PRSWM1Q02    003PRSWM1N01 00081JPWTH 0"
"72295023174","2003-05-06T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0204,02,008,0299,02,015,0115,02,008","0060,0727,9,0814,9","0060,0398,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T15:29:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","999,9,V,0026,1","00780,1,9,N","009656,1,N,1","+0150,1","+0120,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,1,+00600,1,9","3,99,1,+00780,1,9","4,99,1,+03000,1,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10146,1,99999,9",,,,,,"05,1",,,,,,,,"MET069KLAX 061529Z VRB05KT 6SM HZ FEW020 BKN026 OVC100 15/12 A2996 RMK AO2;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2003-05-06T15:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","160,5,N,0036,5","08169,5,M,N","011200,5,N,1","+0150,5","+0111,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00457,5,9","3,99,5,+00792,5,9","4,99,5,+03048,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9",,,,,,"00,1",,,,,,,,"MET083KLAX 061550Z 16007KT 7SM FEW015 BKN026 OVC100 15/11 A2997 RMK AO2 SLP146 T01500111;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T16:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0357,02,008,0263,02,015,0227,02,008","0060,0603,9,0893,9","0060,0663,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T16:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","130,5,N,0046,5","08778,5,M,N","011200,5,N,1","+0161,5","+0111,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00457,5,9","3,99,5,+00853,5,9","4,99,5,+01006,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9",,,,,,"00,1",,,,,,,,"MET083KLAX 061650Z 13009KT 7SM FEW015 BKN028 OVC033 16/11 A2997 RMK AO2 SLP150 T01610111;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T17:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0121,02,008,0000,02,015,0121,02,008","0060,0480,9,0984,9","0060,0897,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T17:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","160,1,N,0036,1","00660,1,9,N","011265,1,N,1","+0170,1","+0110,1","10154,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,1,+00450,1,9","3,99,1,+00660,1,9","4,99,1,+01050,1,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0167,1","999,N,+0133,1",,,,,,,"10156,1,99999,9","1,1,015,1,+999,9",,,,,"00,1",,,,,,,,"MET101KLAX 061750Z 16007KT 7SM FEW015 BKN022 OVC035 17/11 A2999 RMK AO2 SLP154 T01670106 10167 20133 51015;","Q01+000000PRSWM2"
"72295023174","2003-05-06T18:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","160,5,N,0036,5","06949,5,M,N","011200,5,N,1","+0167,5","+0106,5","10154,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00457,5,9","3,99,5,+00671,5,9","4,99,5,+01067,5,9",,"08,99,1,99,9,99,9,00450,1,99,9,99,9",,,"0060,0627,02,008,0290,02,015,0392,02,008","0060,0359,9,1104,9","0060,1085,9,1342,9","120,M,+0167,1","240,N,+0133,1",,,,,,,"10156,5,10117,1","1,1,015,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  06184 72295 32461 81607 10167 20106 30117 40154 51015 91750 333 10167 20133 555 90618;","Q01  00002PRCP06N01 00000JPWTH 0"
"72295023174","2003-05-06T18:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","150,5,N,0046,5","13045,5,M,N","014400,5,N,1","+0183,5","+0100,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00610,5,9","2,99,5,+00914,5,9","3,99,5,+01280,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10149,5,99999,9",,,,,,"00,1",,,,,,,,"MET083KLAX 061850Z 15009KT 9SM FEW020 SCT030 BKN042 18/10 A2997 RMK AO2 SLP149 T01830100;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T19:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0705,02,008,0310,02,015,0424,02,008","0060,0251,9,1297,9","0060,1214,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","130,5,N,0052,5","11826,5,M,N","016000,5,N,1","+0183,5","+0100,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00914,5,9","3,99,5,+01158,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10146,5,99999,9",,,,,,"00,1",,,,,,,,"MET077KLAX 061950Z 13010KT 10SM FEW030 BKN038 18/10 A2996 RMK AO2 SLP146 T01830100;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0838,02,008,0486,02,015,0375,02,008","0060,0183,9,1647,9","0060,1274,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","150,5,N,0036,5","10607,5,M,N","016000,5,N,1","+0194,5","+0100,5","10143,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+01036,5,9","3,99,5,+01372,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9","6,1,010,1,+999,9",,,,,"00,1",,,,"0072,1",,,,"MET086KLAX 062050Z 15007G14KT 10SM BKN034 BKN045 19/10 A2995 RMK AO2 SLP143 T01940100 56010;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0805,02,008,0464,02,015,0367,02,008","0060,0198,9,2088,9","0060,1262,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0077,5","12131,5,M,N","016000,5,N,1","+0183,5","+0111,5","10140,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+01189,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10142,5,99999,9",,,,,,"00,1",,,,,,,,"MET070KLAX 062150Z 24015KT 10SM BKN039 18/11 A2995 RMK AO2 SLP140 T01830111;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0907,02,008,0722,02,015,0271,02,008","0060,0284,9,2380,9","0060,1179,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0067,5","01500,1,C,N","012800,5,N,1","+0172,5","+0117,5","10135,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+01128,5,9","2,99,5,+01524,5,9","3,99,5,+06096,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10135,5,99999,9",,,,,,"00,1",,,,,,,,"MET083KLAX 062250Z 26013KT 8SM FEW037 SCT050 BKN200 17/12 A2993 RMK AO2 SLP135 T01720117;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-06T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0758,02,008,0699,02,015,0220,02,008","0060,0397,9,2541,9","0060,1030,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-06T23:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,1,N,0062,1","01110,1,C,N","012874,1,N,1","+0170,1","+0120,1","10132,1",,,,,,,,,,,,,,,,,,,,,,,,,"1,99,1,+00600,1,9","2,99,1,+01110,1,9","3,99,1,+07500,1,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,"999,M,+0200,1","999,N,+0161,1",,,,,,,"10132,1,99999,9","6,1,011,1,+999,9",,,,,"00,1",,,,,,,,"MET101KLAX 062350Z 25012KT 8SM FEW020 SCT037 BKN250 17/12 A2992 RMK AO2 SLP132 T01670117 10200 20161 56011;","Q01+000000PRSWM2"
"72295023174","2003-05-07T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","250,5,N,0062,5","07620,1,9,N","012800,5,N,1","+0167,5","+0117,5","10132,5","01,0000,9,5","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00610,5,9","2,99,5,+01128,5,9","3,99,5,+07620,5,9",,"06,99,1,99,9,99,9,00800,1,99,9,99,9",,,"0060,0570,02,008,0595,02,015,0204,02,008","0060,0519,9,2648,9","0060,0826,9,1342,9","120,M,+0200,1","180,N,+0128,1",,,,,,,"10132,5,10093,1","6,1,011,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  07004 72295 32562 62512 10167 20117 30093 40132 56011 92350 333 10200 20128 555 90700;","Q01  00002PRCP06Q02 999993SCOCIGN01 00000JPWTH 0"
"72295023174","2003-05-07T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0067,5","00900,1,C,N","012800,5,N,1","+0156,5","+0106,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00457,5,9","2,99,5,+00914,5,9","3,99,5,+07620,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10135,5,99999,9",,,,,,"00,1",,,,,,,,"MET083KLAX 070050Z 27013KT 8SM FEW015 SCT030 BKN250 16/11 A2993 RMK AO2 SLP134 T01560106;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-07T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0369,02,008,0469,02,015,0166,02,008","0060,0643,9,2734,9","0060,0580,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-07T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0062,5","07500,1,9,N","014400,5,N,1","+0144,5","+0106,5","10131,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00640,5,9","3,99,5,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9",,,,,,"00,1",,,,,,,,"MET076KLAX 070150Z 27012KT 9SM FEW021 BKN250 14/11 A2992 RMK AO2 SLP131 T01440106;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-07T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0212,02,008,0243,02,015,0156,02,008","0060,0766,9,2813,9","0060,0310,9,1342,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-07T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0036,5","22000,5,M,N","014400,5,N,1","+0133,5","+0106,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+06096,5,9","2,99,5,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9","8,1,002,1,+999,9",,,,,"00,1",,,,,,,,"MET082KLAX 070250Z 25007KT 9SM SCT200 SCT250 13/11 A2992 RMK AO2 SLP130 T01330106 58002;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-07T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0007,02,008,0067,02,015,0005,02,008","0060,0864,9,2879,9","0060,0055,9,0884,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-07T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0133,5","+0100,5","10129,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9",,,,,,"00,1",,,,,,,,"MET067KLAX 070350Z 25005KT 10SM CLR 13/10 A2992 RMK AO2 SLP129 T01330100;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-07T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2003-05-07T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0057,5","22000,5,M,N","016000,5,N,1","+0133,5","+0100,5","10130,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,"10132,5,99999,9",,,,,,"00,1",,,,,,,,"MET067KLAX 070450Z 26011KT 10SM CLR 13/10 A2992 RMK AO2 SLP130 T01330100;","Q01+000000PRSWM2N01 00000JPWTH 0"
"72295023174","2003-05-07T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,
