"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2007-07-30T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0200,5","+0172,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9",,,,,"1,99,1,+00366,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,,,"MET09807/29/07 19:51:53 METAR KLAX 300350Z 25008KT 10SM FEW012 20/17 A2982 RMK AO2 SLP096 T02000172 (MS)",
"72295023174","2007-07-30T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0194,5","+0167,5","10098,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00366,5,99,9",,,,,"2,99,1,+00366,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5",,,,,,,,,,,,,,,,,,"MET09807/29/07 20:51:52 METAR KLAX 300450Z 26007KT 10SM SCT012 19/17 A2983 RMK AO2 SLP098 T01940167 (MS)",
"72295023174","2007-07-30T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0194,5","+0161,5","10098,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9",,,,,"1,99,1,+00366,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0222,1","999,N,+0194,1",,,,,,,,,,,"10102,5,09983,5","0,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET11607/29/07 21:51:53 METAR KLAX 300550Z 25006KT 10SM FEW012 19/16 A2983 RMK AO2 SLP098 T01940161 10222 20194 50005 (MS)",
"72295023174","2007-07-30T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0031,1","22000,1,9,N","016000,1,N,1","+0194,1","+0161,1","10098,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","240,M,+0222,1","240,N,+0189,1",,,,,,,,,,,"99999,9,99999,9","0,1,005,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  30064 72295 32466 22506 10194 20161 30046 40098 50005 90550 333 10222 20189 555 93006;","Q01 100463APOSP "
"72295023174","2007-07-30T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0194,5","+0161,5","10098,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5",,,,,,,,,,,,,,,,,,"MET09807/29/07 22:51:52 METAR KLAX 300650Z 26006KT 10SM FEW010 19/16 A2983 RMK AO2 SLP098 T01940161 (GG)",
"72295023174","2007-07-30T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0194,5","+0161,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,,,"MET10807/29/07 23:51:52 METAR KLAX 300750Z 27005KT 10SM FEW010 19/16 A2982 RMK AO2 SLP096 T01940161 402500189 (GG)",
"72295023174","2007-07-30T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,08,HZ  ,5",,,,,,,,,,,"08,5,24,5",,,,,,,,,,,,,,"240,M,+0250,5","240,N,+0189,5",,,,,,,,,"024,W,+0178,D,4","024,D,+0161,D,4",,,"09993,4,10108,4","09992,4,10088,4",,,,,,,,,"1,24,00983,250,1423,5","2,24,00671,250,1503,5","3,24,00308,999,9999,5","024,X,084,D,4","024,N,062,D,4","024,M,075,D,4","SOD77124 HR PRECIPITATION (IN):0.00  WEATHER(CODE):8  24 HR MAX TEMP (F):77 24 HR MAX TEMP TIME (LST):0929 24 HR MIN TEMP (F):66 24 HR MIN TEMP TIME (LST):0237 AVERAGE STATION PRESSURE:29.505 MINIMUM SEA LEVEL PRESSURE:29.79 TIME OF OCCURRENCE:1801 PEAK WIND SPEED (MPH):22  PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1423  FASTEST 2MIN SPEED (MPH):15 FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1503 AVERAGE WIND SPEED (MPH):6.9  24 HR AVG TEMP (F):72 DEPART FROM NORMAL: +2  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:7   LATEST DAY MAX TEMP (0700-1900 LST):77  LATEST NIGHT MIN TEMP(1900-0800 LST):66 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2007-07-30T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0194,5","+0167,5","10091,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5","8,9,006,9,+999,9",,,,,,,,,,,,,,,,,"MET10407/30/07 00:51:52 METAR KLAX 300850Z 28005KT 10SM FEW010 19/17 A2981 RMK AO2 SLP091 T01940167 58006 (GG)",
"72295023174","2007-07-30T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","320,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0194,5","+0167,5","10089,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10091,5,09973,5",,,,,,,,,,,,,,,,,,"MET09807/30/07 01:51:51 METAR KLAX 300950Z 32005KT 10SM FEW010 19/17 A2980 RMK AO2 SLP089 T01940167 (GG)",
"72295023174","2007-07-30T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00305,5,M,N","011265,5,N,5","+0194,5","+0167,5","10087,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10091,5,09973,5",,,,,,,,,,,,,,,,,,"MET09707/30/07 02:51:52 METAR KLAX 301050Z 00000KT 7SM BKN010 19/17 A2980 RMK AO2 SLP087 T01940167 (GG)",
"72295023174","2007-07-30T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00305,5,M,N","011265,5,N,5","+0194,5","+0167,5","10088,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00305,5,99,9",,,,,"4,99,1,+00305,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0194,1","999,N,+0194,1",,,,,,,,,,,"10091,5,09973,5","5,9,003,9,+999,9",,,,,,,,,,,,,,,,,"MET11507/30/07 03:52:12 METAR KLAX 301150Z 00000KT 7SM OVC010 19/17 A2980 RMK AO2 SLP088 T01940167 10194 20194 55003 (GG)",
"72295023174","2007-07-30T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","99999,9,9,N","011000,1,N,1","+0194,1","+0167,1","10088,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","120,N,+0194,1","240,M,+0250,1",,,,,,,,,,,"99999,9,99999,9","5,1,003,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  30124 72295 32461 80000 10194 20167 30036 40088 55003 91150 333 10250 20194 555 93012;","Q01 100363APOSP "
"72295023174","2007-07-30T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00366,5,M,N","011265,5,N,5","+0194,5","+0161,5","10090,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+00366,5,99,9",,,,,"4,99,1,+00366,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10091,5,09973,5",,,,,,,,,,,,,,,,,,"MET09707/30/07 04:51:52 METAR KLAX 301250Z 00000KT 7SM OVC012 19/16 A2980 RMK AO2 SLP090 T01940161 (GG)",
"72295023174","2007-07-30T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00366,5,M,N","008047,5,N,5","+0194,5","+0161,5","10093,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00366,5,99,9",,,,,"3,99,1,+00366,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,"05,5",,,,,,,,,,,"MET10007/30/07 05:51:52 METAR KLAX 301350Z 00000KT 5SM HZ BKN012 19/16 A2982 RMK AO2 SLP093 T01940161 (GG)",
"72295023174","2007-07-30T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","150,5,N,0015,5","00427,5,M,N","008047,5,N,5","+0200,5","+0161,5","10099,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00427,5,99,9",,,,,"3,99,1,+00427,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,09983,5","3,9,011,9,+999,9",,,,,,"05,5",,,,,,,,,,,"MET10707/30/07 06:51:51 METAR KLAX 301450Z 15003KT 5SM HZ BKN014 20/16 A2983 RMK AO2 SLP099 T02000161 53011 (DMQ)",
"72295023174","2007-07-30T15:27:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","00488,5,M,N","008047,5,N,5","+0210,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00488,5,99,9",,,,,"3,99,1,+00488,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,"05,5",,,,,,,,,,,"MET08407/30/07 07:28:50 SPECI KLAX 301527Z 00000KT 5SM HZ BKN016 21/16 A2984 RMK AO2 (DMQ)",
"72295023174","2007-07-30T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","190,5,N,0015,5","00488,5,M,N","008047,5,N,5","+0211,5","+0161,5","10102,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00488,5,99,9",,,,,"3,99,1,+00488,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,"05,5",,,,,,,,,,,"MET11107/30/07 07:51:52 METAR KLAX 301550Z 19003KT 5SM HZ BKN016 21/16 A2984 RMK AO2 SLP102 BKN V SCT T02110161 (DMQ)",
"72295023174","2007-07-30T16:24:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","140,5,N,0021,5","22000,5,9,N","008047,5,N,5","+0220,5","+0160,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00549,5,99,9",,,,,"2,99,1,+00549,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,"05,5",,,,,,,,,,,"MET08407/30/07 08:25:52 SPECI KLAX 301624Z 14004KT 5SM HZ SCT018 22/16 A2984 RMK AO2 (DMQ)",
"72295023174","2007-07-30T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","009656,5,N,5","+0228,5","+0161,5","10102,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00549,5,99,9",,,,,"2,99,1,+00549,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,"05,5",,,,,,,,,,,"MET10107/30/07 08:51:51 METAR KLAX 301650Z 00000KT 6SM HZ SCT018 23/16 A2984 RMK AO2 SLP102 T02280161 (DMQ)",
"72295023174","2007-07-30T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","220,5,N,0046,5","22000,5,9,N","012875,5,N,5","+0222,5","+0167,5","10104,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00549,5,99,9",,,,,"1,99,1,+00549,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0239,1","999,N,+0194,1",,,,,,,,,,,"10105,5,09987,5","1,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET11607/30/07 09:53:53 METAR KLAX 301750Z 22009KT 8SM FEW018 22/17 A2984 RMK AO2 SLP104 T02220167 10239 20194 51005 (DMQ)",
"72295023174","2007-07-30T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","220,1,N,0046,1","22000,1,9,N","012000,1,N,1","+0222,1","+0167,1","10104,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0239,1","240,N,+0194,1",,,,,,,,,,,"99999,9,99999,9","1,1,005,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  30184 72295 32462 22209 10222 20167 30049 40104 51005 91750 333 10239 20194 555 93018;","Q01 100493APOSP "
"72295023174","2007-07-30T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0046,5","22000,5,9,N","014484,5,N,5","+0228,5","+0167,5","10105,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,,,,,,,,,,,,,"MET09807/30/07 10:51:51 METAR KLAX 301850Z 23009KT 9SM FEW150 23/17 A2985 RMK AO2 SLP105 T02280167 (DMQ)",
"72295023174","2007-07-30T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0233,5","+0167,5","10102,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,,"MET09907/30/07 11:51:51 METAR KLAX 301950Z 23008KT 10SM FEW150 23/17 A2984 RMK AO2 SLP102 T02330167 (DMQ)",
"72295023174","2007-07-30T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0228,5","+0167,5","10101,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5","8,9,002,9,+999,9",,,,,,,,,,,,,,,,,"MET10507/30/07 12:51:53 METAR KLAX 302050Z 24009KT 10SM FEW150 23/17 A2984 RMK AO2 SLP101 T02280167 58002 (DMQ)",
"72295023174","2007-07-30T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0233,5","+0167,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,,,"MET09907/30/07 13:51:57 METAR KLAX 302150Z 26011KT 10SM FEW150 23/17 A2982 RMK AO2 SLP096 T02330167 (DMQ)",
"72295023174","2007-07-30T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0222,5","+0167,5","10092,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9",,,,,"1,99,1,+04572,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5",,,,,,,,,,,,,,,,,,"MET09907/30/07 14:51:52 METAR KLAX 302250Z 24011KT 10SM FEW150 22/17 A2981 RMK AO2 SLP092 T02220167 (BLB)",
"72295023174","2007-07-30T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0228,5","+0167,5","10088,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9","04,5,+04267,5,99,9",,,,"1,99,1,+00305,5,9","2,99,1,+04267,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0239,1","999,N,+0222,1",,,,,,,,,,,"10091,5,09973,5","6,9,014,9,+999,9",,,,,,,,,,,,,,,,,"MET12407/30/07 15:51:53 METAR KLAX 302350Z 26012KT 10SM FEW010 SCT140 23/17 A2980 RMK AO2 SLP088 T02280167 10239 20222 56014 (BLB)",
"72295023174","2007-07-31T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0062,1","22000,1,9,N","016000,1,N,1","+0228,1","+0167,1","10088,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0239,1","180,N,+0194,1",,,,,,,,,,,"99999,9,99999,9","6,1,014,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  31004 72295 32466 42612 10228 20167 30036 40088 56014 92350 333 10239 20194 555 93100;","Q01 100363APOSP "
"72295023174","2007-07-31T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0217,5","+0167,5","10085,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00305,5,99,9",,,,,"1,99,1,+00305,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,,,"MET09907/30/07 16:51:56 METAR KLAX 310050Z 26010KT 10SM FEW010 22/17 A2979 RMK AO2 SLP085 T02170167 (BLB)",
"72295023174","2007-07-31T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0211,5","+0167,5","10087,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00366,5,99,9",,,,,"2,99,1,+00366,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10088,5,09970,5",,,,,,,,,,,,,,,,,,"MET09907/30/07 17:51:52 METAR KLAX 310150Z 25008KT 10SM SCT012 21/17 A2979 RMK AO2 SLP087 T02110167 (BLB)",
"72295023174","2007-07-31T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0041,5","22000,5,9,N","012875,5,N,5","+0206,5","+0167,5","10091,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00335,5,99,9","04,5,+04267,5,99,9",,,,"2,99,1,+00335,5,9","2,99,1,+04267,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,09977,5","3,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET11107/30/07 18:51:53 METAR KLAX 310250Z 25008KT 8SM SCT011 SCT140 21/17 A2981 RMK AO2 SLP091 T02060167 53004 (BLB)",
"72295023174","2007-07-31T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","22000,5,9,N","014484,5,N,5","+0200,5","+0167,5","10096,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00305,5,99,9",,,,,"2,99,1,+00305,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,09980,5",,,,,,,,,,,,,,,,,,"MET09807/30/07 19:51:52 METAR KLAX 310350Z 26006KT 9SM SCT010 20/17 A2982 RMK AO2 SLP096 T02000167 (BLB)",
"72295023174","2007-07-31T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0206,5","+0167,5","10103,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00305,5,99,9",,,,,"2,99,1,+00305,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,09987,5",,,,,,,,,,,,,,,,,,"MET09907/30/07 20:51:51 METAR KLAX 310450Z 25005KT 10SM SCT010 21/17 A2984 RMK AO2 SLP103 T02060167 (BLB)",
"72295023174","2007-07-31T05:17:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","250,5,N,0021,5","00305,5,M,N","016093,5,N,5","+0210,5","+0170,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00305,5,99,9",,,,,"3,99,1,+00305,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10108,5,09990,5",,,,,,,,,,,,,,,,,,"MET09207/30/07 21:18:52 SPECI KLAX 310517Z 25004KT 10SM BKN010 21/17 A2985 RMK AO2 BKN V SCT (BLB)",
"72295023174","2007-07-31T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","290,5,N,0026,5","00366,5,M,N","014484,5,N,5","+0200,5","+0167,5","10104,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00366,5,99,9",,,,,"3,99,1,+00366,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0228,1","999,N,+0200,1",,,,,,,,,,,"10105,5,09987,5","1,9,012,9,+999,9",,,,,,,,,,,,,,,,,"MET11607/30/07 21:51:53 METAR KLAX 310550Z 29005KT 9SM BKN012 20/17 A2984 RMK AO2 SLP104 T02000167 10228 20200 51012 (BLB)",
"72295023174","2007-07-31T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","290,1,N,0026,1","99999,9,9,N","014000,1,N,1","+0200,1","+0167,1","10104,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9","240,M,+0228,1","240,N,+0194,1",,,,,,,,,,,"99999,9,99999,9","1,1,012,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  31064 72295 32464 62905 10200 20167 30049 40104 51012 90550 333 10228 20194 555 93106;","Q01 100493APOSP "
